fl_date,origin_city_name,dest_city_name,crs_dep_time,delay,crs_arr_time,weather_delay,dep_hour,arr_hour,weather
2018-12-03,"Chicago, IL","Dayton, OH",815,1.0,1019,1.0,8,10,Cloudy
2018-12-03,"Chicago, IL","Cincinnati, OH",1840,11.0,2058,11.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Charlotte, NC",1546,29.0,1846,7.0,15,18,Cloudy
2018-12-03,"Chicago, IL","Boston, MA",1834,9.0,2150,9.0,18,22,Cloudy
2018-12-03,"Chicago, IL","Dayton, OH",1315,29.0,1520,27.0,13,15,Cloudy
2018-12-03,"Chicago, IL","Des Moines, IA",1941,77.0,2101,13.0,19,21,Cloudy
2018-12-03,"Chicago, IL","Boston, MA",2041,38.0,2354,27.0,20,24,Cloudy
2018-12-03,"Chicago, IL","Omaha, NE",1940,42.0,2114,5.0,19,21,Cloudy
2018-12-03,"Chicago, IL","Tampa, FL",1808,11.0,2147,11.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Tampa, FL",920,57.0,1259,7.0,9,13,Cloudy
2018-12-03,"Chicago, IL","Charleston, SC",900,41.0,1218,5.0,9,12,Cloudy
2018-12-03,"Chicago, IL","Grand Rapids, MI",2125,17.0,2317,15.0,21,23,Cloudy
2018-12-03,"Chicago, IL","Santa Ana, CA",1937,32.0,2200,32.0,19,22,Cloudy
2018-12-03,"Chicago, IL","Newark, NJ",2126,34.0,27,24.0,21,0,Cloudy
2018-12-03,"Chicago, IL","Kansas City, MO",2221,17.0,2349,17.0,22,23,Cloudy
2018-12-03,"Chicago, IL","Dallas/Fort Worth, TX",705,11.0,940,11.0,7,9,Cloudy
2018-12-03,"Chicago, IL","Austin, TX",725,17.0,1011,4.0,7,10,Cloudy
2018-12-03,"Chicago, IL","Atlanta, GA",710,14.0,1001,8.0,7,10,Cloudy
2018-12-03,"Chicago, IL","Fort Lauderdale, FL",715,17.0,1113,17.0,7,11,Cloudy
2018-12-03,"Chicago, IL","Palm Springs, CA",1000,33.0,1222,11.0,10,12,Cloudy
2018-12-03,"Chicago, IL","Indianapolis, IN",1330,93.0,1535,44.0,13,15,Cloudy
2018-12-03,"Chicago, IL","Traverse City, MI",1205,70.0,1414,29.0,12,14,Cloudy
2018-12-03,"Chicago, IL","Tulsa, OK",1646,13.0,1850,13.0,16,18,Cloudy
2018-12-03,"Chicago, IL","Fayetteville, AR",1810,7.0,2005,2.0,18,20,Cloudy
2018-12-03,"Chicago, IL","Indianapolis, IN",1646,28.0,1845,7.0,16,18,Cloudy
2018-12-03,"Chicago, IL","Sioux City, IA",1015,3.0,1158,3.0,10,12,Cloudy
2018-12-03,"Chicago, IL","Grand Rapids, MI",1150,12.0,1343,1.0,12,13,Cloudy
2018-12-03,"Chicago, IL","St. Louis, MO",1324,46.0,1435,6.0,13,14,Cloudy
2018-12-03,"Chicago, IL","Columbus, OH",1840,61.0,2103,56.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Baltimore, MD",857,20.0,1158,10.0,9,12,Cloudy
2018-12-03,"Chicago, IL","Atlanta, GA",1159,173.0,1503,159.0,12,15,Cloudy
2018-12-03,"Chicago, IL","Nashville, TN",1005,9.0,1139,9.0,10,11,Cloudy
2018-12-03,"Chicago, IL","Flint, MI",2200,28.0,3,28.0,22,0,Cloudy
2018-12-03,"Chicago, IL","Charleston/Dunbar, WV",1800,25.0,2039,24.0,18,20,Cloudy
2018-12-03,"Chicago, IL","Cincinnati, OH",807,14.0,1026,12.0,8,10,Cloudy
2018-12-03,"Chicago, IL","Washington, DC",1337,13.0,1629,13.0,13,16,Cloudy
2018-12-03,"Chicago, IL","Albany, NY",1245,141.0,1539,110.0,12,15,Cloudy
2018-12-03,"Chicago, IL","Rochester, NY",822,5.0,1058,5.0,8,11,Cloudy
2018-12-03,"Chicago, IL","Columbus, OH",1008,92.0,1229,4.0,10,12,Cloudy
2018-12-03,"Chicago, IL","Champaign/Urbana, IL",1325,12.0,1420,2.0,13,14,Cloudy
2018-12-03,"Chicago, IL","Champaign/Urbana, IL",1635,21.0,1725,4.0,16,17,Cloudy
2018-12-03,"Chicago, IL","Grand Rapids, MI",825,6.0,1027,2.0,8,10,Cloudy
2018-12-03,"Chicago, IL","Marquette, MI",1820,72.0,2036,67.0,18,20,Cloudy
2018-12-03,"Chicago, IL","Omaha, NE",1721,77.0,1855,4.0,17,19,Cloudy
2018-12-03,"Chicago, IL","Colorado Springs, CO",1000,24.0,1151,23.0,10,12,Cloudy
2018-12-03,"Chicago, IL","Detroit, MI",1340,26.0,1604,18.0,13,16,Cloudy
2018-12-03,"Chicago, IL","Salt Lake City, UT",2026,156.0,2317,121.0,20,23,Cloudy
2018-12-03,"Chicago, IL","Knoxville, TN",838,3.0,1115,3.0,8,11,Cloudy
2018-12-03,"Chicago, IL","Cincinnati, OH",1655,75.0,1909,70.0,17,19,Cloudy
2018-12-03,"Chicago, IL","Salt Lake City, UT",1848,19.0,2135,3.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Detroit, MI",920,31.0,1136,3.0,9,11,Cloudy
2018-12-03,"Chicago, IL","New York, NY",640,30.0,1000,30.0,6,10,Cloudy
2018-12-03,"Chicago, IL","New York, NY",1830,15.0,2138,8.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Kansas City, MO",1345,28.0,1521,4.0,13,15,Cloudy
2018-12-03,"Chicago, IL","Dubuque, IA",1505,39.0,1603,31.0,15,16,Cloudy
2018-12-03,"Chicago, IL","Harrisburg, PA",825,4.0,1108,4.0,8,11,Cloudy
2018-12-03,"Chicago, IL","Memphis, TN",1651,69.0,1832,6.0,17,18,Cloudy
2018-12-03,"Chicago, IL","Fargo, ND",1329,28.0,1528,1.0,13,15,Cloudy
2018-12-03,"Chicago, IL","Madison, WI",1330,45.0,1424,28.0,13,14,Cloudy
2018-12-03,"Chicago, IL","Cedar Rapids/Iowa City, IA",955,19.0,1103,19.0,10,11,Cloudy
2018-12-03,"Chicago, IL","Louisville, KY",1810,41.0,2028,5.0,18,20,Cloudy
2018-12-03,"Chicago, IL","Flint, MI",820,1.0,1022,1.0,8,10,Cloudy
2018-12-03,"Chicago, IL","Peoria, IL",1645,65.0,1739,16.0,16,17,Cloudy
2018-12-03,"Chicago, IL","Rochester, MN",1745,21.0,1855,1.0,17,19,Cloudy
2018-12-03,"Chicago, IL","Huntsville, AL",830,25.0,1010,25.0,8,10,Cloudy
2018-12-03,"Chicago, IL","Akron, OH",858,22.0,1120,22.0,9,11,Cloudy
2018-12-03,"Chicago, IL","Peoria, IL",2025,6.0,2122,6.0,20,21,Cloudy
2018-12-03,"Chicago, IL","Atlanta, GA",2050,39.0,2340,17.0,20,23,Cloudy
2018-12-03,"Chicago, IL","Buffalo, NY",2200,23.0,25,21.0,22,0,Cloudy
2018-12-03,"Chicago, IL","Orlando, FL",1845,55.0,2215,6.0,18,22,Cloudy
2018-12-03,"Chicago, IL","Orlando, FL",935,16.0,1305,16.0,9,13,Cloudy
2018-12-03,"Chicago, IL","Oakland, CA",1905,59.0,2155,4.0,19,22,Cloudy
2018-12-03,"Chicago, IL","Charlotte, NC",850,87.0,1151,8.0,8,12,Cloudy
2018-12-03,"Chicago, IL","Raleigh/Durham, NC",1200,24.0,1448,24.0,12,14,Cloudy
2018-12-03,"Chicago, IL","Atlanta, GA",1841,30.0,2144,2.0,18,21,Cloudy
2018-12-03,"Chicago, IL","Detroit, MI",1215,21.0,1430,6.0,12,14,Cloudy
2018-12-07,"Houston, TX","Indianapolis, IN",1635,293.0,2002,105.0,16,20,Rainy
2018-12-07,"Houston, TX","Shreveport, LA",2130,33.0,2225,16.0,21,22,Rainy
2018-12-07,"Houston, TX","Lake Charles, LA",2130,105.0,2219,105.0,21,22,Rainy
2018-12-07,"Houston, TX","Detroit, MI",1950,16.0,2329,6.0,20,23,Rainy
2018-12-07,"Houston, TX","Midland/Odessa, TX",2145,74.0,2315,2.0,21,23,Rainy
2018-12-07,"Houston, TX","Jacksonville, FL",2000,34.0,2305,28.0,20,23,Rainy
2018-12-07,"Houston, TX","Santa Ana, CA",2005,23.0,2141,23.0,20,21,Rainy
2018-12-07,"Houston, TX","Miami, FL",1945,49.0,2304,28.0,19,23,Rainy
2018-12-07,"Houston, TX","New Orleans, LA",2155,8.0,2303,8.0,22,23,Rainy
2018-12-07,"Houston, TX","Chicago, IL",1954,64.0,2222,53.0,20,22,Rainy
2018-12-07,"Houston, TX","Memphis, TN",2000,134.0,2133,11.0,20,21,Rainy
2018-12-07,"Houston, TX","Orlando, FL",2010,46.0,2323,42.0,20,23,Rainy
2018-12-07,"Houston, TX","San Francisco, CA",2006,29.0,2224,29.0,20,22,Rainy
2018-12-07,"Houston, TX","Los Angeles, CA",2000,63.0,2139,14.0,20,21,Rainy
2018-12-07,"Houston, TX","Los Angeles, CA",2131,29.0,2311,29.0,21,23,Rainy
2018-12-07,"Houston, TX","Tampa, FL",2010,38.0,2315,38.0,20,23,Rainy
2018-12-07,"Houston, TX","Austin, TX",2000,78.0,2056,78.0,20,21,Rainy
2018-12-07,"Houston, TX","Fort Myers, FL",2000,45.0,2308,37.0,20,23,Rainy
2018-12-07,"Houston, TX","San Francisco, CA",1815,58.0,2020,27.0,18,20,Rainy
2018-12-07,"Houston, TX","New York, NY",1940,72.0,2359,23.0,19,24,Rainy
2018-12-07,"Houston, TX","Omaha, NE",1952,63.0,2204,35.0,20,22,Rainy
2018-12-07,"Houston, TX","San Antonio, TX",2135,12.0,2238,10.0,21,22,Rainy
2018-12-07,"Houston, TX","Austin, TX",2132,55.0,2228,47.0,21,22,Rainy
2018-12-07,"Houston, TX","Kansas City, MO",1955,46.0,2150,20.0,20,22,Rainy
2018-12-07,"Houston, TX","Newark, NJ",2145,93.0,206,10.0,21,2,Rainy
2018-12-07,"Houston, TX","Cleveland, OH",1945,49.0,2324,15.0,19,23,Rainy
2018-12-07,"Houston, TX","Chicago, IL",2000,98.0,2236,94.0,20,22,Rainy
2018-12-07,"Houston, TX","New Orleans, LA",1850,92.0,1954,46.0,18,20,Rainy
2018-12-07,"Houston, TX","Cincinnati, OH",1906,120.0,2222,120.0,19,22,Rainy
2018-12-07,"Houston, TX","Grand Rapids, MI",1945,68.0,2329,59.0,19,23,Rainy
2018-12-07,"Houston, TX","Knoxville, TN",1945,1076.0,2254,1056.0,19,23,Rainy
2018-12-07,"Houston, TX","Laredo, TX",2130,64.0,2245,15.0,21,22,Rainy
2018-12-07,"Houston, TX","Hobbs, NM",1820,128.0,1905,17.0,18,19,Rainy
2018-12-07,"Houston, TX","Baton Rouge, LA",1945,86.0,2048,86.0,19,20,Rainy
2018-12-07,"Houston, TX","Atlanta, GA",1815,36.0,2110,15.0,18,21,Rainy
2018-12-07,"Houston, TX","New Orleans, LA",2205,54.0,2310,34.0,22,23,Rainy
2018-12-07,"Houston, TX","San Antonio, TX",2210,31.0,2310,18.0,22,23,Rainy
2018-12-07,"Houston, TX","Alexandria, LA",1945,148.0,2042,6.0,19,20,Rainy
2018-12-07,"Houston, TX","Akron, OH",1830,140.0,2228,44.0,18,22,Rainy
2018-12-07,"Houston, TX","Salt Lake City, UT",1850,19.0,2115,1.0,18,21,Rainy
2018-12-07,"Houston, TX","Las Vegas, NV",1955,8.0,2117,8.0,20,21,Rainy
2018-12-07,"Houston, TX","Harlingen/San Benito, TX",2145,41.0,2300,40.0,21,23,Rainy
2018-12-07,"Houston, TX","San Diego, CA",2132,38.0,2253,15.0,21,23,Rainy
2018-12-07,"Houston, TX","San Antonio, TX",1945,13.0,2048,3.0,19,20,Rainy
2018-12-07,"Houston, TX","Los Angeles, CA",1823,68.0,2000,5.0,18,20,Rainy
2018-12-08,"Atlanta, GA","Mobile, AL",1921,32.0,1943,10.0,19,19,Rainy
2018-12-08,"Atlanta, GA","Nashville, TN",2010,42.0,2018,8.0,20,20,Rainy
2018-12-08,"Atlanta, GA","Austin, TX",1929,18.0,2102,10.0,19,21,Rainy
2018-12-08,"Atlanta, GA","St. Louis, MO",1920,14.0,2005,14.0,19,20,Rainy
2018-12-08,"Atlanta, GA","Las Vegas, NV",2000,15.0,2137,15.0,20,21,Rainy
2018-12-08,"Atlanta, GA","Augusta, GA",2230,34.0,2327,34.0,22,23,Rainy
2018-12-08,"Atlanta, GA","Charleston, SC",2235,75.0,2344,6.0,22,23,Rainy
2018-12-08,"Atlanta, GA","Miami, FL",1622,117.0,1816,107.0,16,18,Rainy
2018-12-08,"Atlanta, GA","Seattle, WA",2055,74.0,2337,6.0,21,23,Rainy
2018-12-08,"Atlanta, GA","Los Angeles, CA",2155,63.0,2353,25.0,22,24,Rainy
2018-12-08,"Atlanta, GA","Chattanooga, TN",1206,35.0,1253,22.0,12,13,Rainy
2018-12-09,"Raleigh/Durham, NC","New York, NY",1900,150.0,2048,87.0,19,20,Snow
2018-12-09,"Raleigh/Durham, NC","Boston, MA",1704,55.0,1915,8.0,17,19,Snow
2018-12-09,"Raleigh/Durham, NC","New York, NY",1700,146.0,1847,106.0,17,18,Snow
2018-12-09,"Raleigh/Durham, NC","Newark, NJ",800,89.0,935,85.0,8,9,Snow
2018-12-09,"Raleigh/Durham, NC","Newark, NJ",1015,207.0,1150,26.0,10,12,Snow
2018-12-09,"Raleigh/Durham, NC","Denver, CO",715,7.0,910,7.0,7,9,Snow
2018-12-09,"Raleigh/Durham, NC","Newark, NJ",1215,74.0,1400,43.0,12,14,Snow
2018-12-09,"Raleigh/Durham, NC","Chicago, IL",1730,27.0,1850,27.0,17,18,Snow
2018-12-09,"Raleigh/Durham, NC","Dallas/Fort Worth, TX",547,42.0,805,42.0,5,8,Snow
2018-12-09,"Raleigh/Durham, NC","Dallas/Fort Worth, TX",720,13.0,940,13.0,7,9,Snow
2018-12-09,"Raleigh/Durham, NC","Atlanta, GA",830,380.0,1005,380.0,8,10,Snow
2018-12-09,"Raleigh/Durham, NC","Atlanta, GA",715,395.0,852,395.0,7,9,Snow
2018-12-09,"Raleigh/Durham, NC","Los Angeles, CA",645,340.0,930,340.0,6,9,Snow
2018-12-09,"Raleigh/Durham, NC","Atlanta, GA",600,325.0,735,325.0,6,7,Snow
2018-12-09,"Raleigh/Durham, NC","Orlando, FL",1701,40.0,1858,30.0,17,19,Snow
2018-12-09,"Raleigh/Durham, NC","Minneapolis, MN",830,348.0,1027,348.0,8,10,Snow
2018-12-09,"Raleigh/Durham, NC","Detroit, MI",940,309.0,1137,309.0,9,11,Snow
2018-12-09,"Raleigh/Durham, NC","Boston, MA",1158,221.0,1357,221.0,12,14,Snow
2018-12-09,"Raleigh/Durham, NC","Miami, FL",715,114.0,930,114.0,7,9,Snow
2018-12-09,"Raleigh/Durham, NC","San Antonio, TX",630,105.0,840,105.0,6,8,Snow
2018-12-09,"Raleigh/Durham, NC","Las Vegas, NV",2045,136.0,2259,126.0,20,23,Snow
2018-12-09,"Raleigh/Durham, NC","New York, NY",710,360.0,859,360.0,7,9,Snow
2018-12-09,"Raleigh/Durham, NC","Dallas/Fort Worth, TX",1157,14.0,1409,11.0,12,14,Snow
2018-12-09,"Raleigh/Durham, NC","Chicago, IL",614,18.0,740,18.0,6,7,Snow
2018-12-09,"Raleigh/Durham, NC","San Francisco, CA",1850,23.0,2205,7.0,18,22,Snow
2018-12-09,"Raleigh/Durham, NC","Seattle, WA",1715,46.0,2039,35.0,17,20,Snow
2018-12-09,"Raleigh/Durham, NC","Dallas/Fort Worth, TX",1543,1.0,1800,1.0,15,18,Snow
2018-12-09,"Raleigh/Durham, NC","Chicago, IL",1121,9.0,1245,5.0,11,12,Snow
2018-12-11,"Atlanta, GA","Birmingham, AL",944,12.0,931,12.0,9,9,Sunny
2018-12-11,"Atlanta, GA","Baltimore, MD",1515,35.0,1706,31.0,15,17,Sunny
2018-12-11,"Atlanta, GA","Fayetteville, NC",1106,80.0,1226,22.0,11,12,Sunny
2018-12-11,"Atlanta, GA","Gainesville, FL",1602,25.0,1720,2.0,16,17,Sunny
2018-12-11,"Atlanta, GA","Roanoke, VA",1207,23.0,1335,19.0,12,13,Sunny
2018-12-11,"Atlanta, GA","Bristol/Johnson City/Kingsport, TN",1130,142.0,1239,142.0,11,12,Sunny
2018-12-11,"Atlanta, GA","Bristol/Johnson City/Kingsport, TN",821,298.0,931,289.0,8,9,Sunny
2018-12-11,"Atlanta, GA","Columbus, MS",1027,160.0,1046,145.0,10,10,Sunny
2018-12-11,"Atlanta, GA","Buffalo, NY",836,78.0,1036,31.0,8,10,Sunny
2018-12-12,"Salt Lake City, UT","Pasco/Kennewick/Richland, WA",1100,35.0,1204,11.0,11,12,Rainy
2018-12-12,"Salt Lake City, UT","Denver, CO",930,12.0,1115,11.0,9,11,Rainy
2018-12-12,"Salt Lake City, UT","Boise, ID",838,109.0,1014,109.0,8,10,Rainy
2018-12-12,"Salt Lake City, UT","Kalispell, MT",1515,46.0,1716,18.0,15,17,Rainy
2018-12-12,"Salt Lake City, UT","Chicago, IL",1705,26.0,2119,2.0,17,21,Rainy
2018-12-12,"Salt Lake City, UT","Orlando, FL",935,19.0,1600,19.0,9,16,Rainy
2018-12-12,"Salt Lake City, UT","Cincinnati, OH",1115,7.0,1638,7.0,11,16,Rainy
2018-12-12,"Salt Lake City, UT","Spokane, WA",1120,8.0,1219,8.0,11,12,Rainy
2018-12-12,"Salt Lake City, UT","San Francisco, CA",1115,9.0,1232,9.0,11,12,Rainy
2018-12-12,"Salt Lake City, UT","Dallas/Fort Worth, TX",1125,9.0,1510,9.0,11,15,Rainy
2018-12-12,"Salt Lake City, UT","Boston, MA",955,22.0,1623,22.0,10,16,Rainy
2018-12-12,"Salt Lake City, UT","Medford, OR",1106,16.0,1219,16.0,11,12,Rainy
2018-12-13,"New York, NY","Dayton, OH",935,4.0,1145,2.0,9,11,Cloudy
2018-12-13,"New York, NY","Dallas/Fort Worth, TX",1430,7.0,1735,7.0,14,17,Cloudy
2018-12-13,"New York, NY","Chicago, IL",1430,5.0,1613,1.0,14,16,Cloudy
2018-12-13,"New York, NY","Charlottesville, VA",1805,64.0,1937,5.0,18,19,Cloudy
2018-12-13,"New York, NY","Indianapolis, IN",900,15.0,1129,15.0,9,11,Cloudy
2018-12-13,"New York, NY","Houston, TX",1359,10.0,1700,10.0,14,17,Cloudy
2018-12-13,"New York, NY","Chicago, IL",1100,8.0,1236,8.0,11,12,Cloudy
2018-12-13,"New York, NY","Denver, CO",1200,6.0,1433,6.0,12,14,Cloudy
2018-12-13,"New York, NY","Louisville, KY",829,102.0,1102,102.0,8,11,Cloudy
2018-12-13,"New York, NY","Columbus, OH",1411,13.0,1612,13.0,14,16,Cloudy
2018-12-13,"New York, NY","Chicago, IL",1615,26.0,1800,7.0,16,18,Cloudy
2018-12-13,"New York, NY","Chicago, IL",1415,61.0,1600,27.0,14,16,Cloudy
2018-12-13,"New York, NY","Richmond, VA",830,33.0,1020,8.0,8,10,Cloudy
2018-12-13,"New York, NY","Grand Rapids, MI",1525,8.0,1753,5.0,15,18,Cloudy
2018-12-13,"New York, NY","Detroit, MI",1135,9.0,1349,9.0,11,13,Cloudy
2018-12-13,"New York, NY","Pittsburgh, PA",1439,40.0,1615,40.0,14,16,Cloudy
2018-12-13,"New York, NY","Columbus, OH",1100,2.0,1304,2.0,11,13,Cloudy
2018-12-13,"New York, NY","Pittsburgh, PA",1105,43.0,1246,2.0,11,12,Cloudy
2018-12-13,"New York, NY","Dallas/Fort Worth, TX",1559,3.0,1913,3.0,16,19,Cloudy
2018-12-15,"Philadelphia, PA","Watertown, NY",1820,49.0,1954,13.0,18,20,Rainy
2018-12-15,"Philadelphia, PA","Syracuse, NY",1410,217.0,1520,3.0,14,15,Rainy
2018-12-15,"Philadelphia, PA","State College, PA",1515,48.0,1623,3.0,15,16,Rainy
2018-12-15,"Philadelphia, PA","New York, NY",824,30.0,916,27.0,8,9,Rainy
2018-12-15,"Philadelphia, PA","Washington, DC",1020,31.0,1120,38.0,10,11,Rainy
2018-12-15,"Philadelphia, PA","Cleveland, OH",1540,34.0,1727,8.0,15,17,Rainy
2018-12-15,"Philadelphia, PA","Greensboro/High Point, NC",1327,140.0,1457,138.0,13,15,Rainy
2018-12-15,"Philadelphia, PA","Norfolk, VA",810,93.0,918,93.0,8,9,Rainy
2018-12-16,"Chicago, IL","Jacksonville, FL",656,76.0,1015,10.0,7,10,Sunny
2018-12-16,"Chicago, IL","Nashville, TN",1205,27.0,1339,7.0,12,13,Sunny
2018-12-16,"Chicago, IL","Norfolk, VA",655,9.0,959,9.0,7,10,Sunny
2018-12-16,"Chicago, IL","Columbus, OH",845,16.0,1110,10.0,8,11,Sunny
2018-12-16,"Chicago, IL","Nashville, TN",710,149.0,837,1.0,7,8,Sunny
2018-12-16,"Chicago, IL","Flint, MI",750,75.0,1000,34.0,8,10,Sunny
2018-12-16,"Chicago, IL","Rochester, NY",822,46.0,1058,42.0,8,11,Sunny
2018-12-16,"Chicago, IL","Indianapolis, IN",955,6.0,1159,6.0,10,12,Sunny
2018-12-16,"Chicago, IL","Grand Rapids, MI",825,137.0,1027,114.0,8,10,Sunny
2018-12-16,"Chicago, IL","Grand Rapids, MI",1005,54.0,1205,38.0,10,12,Sunny
2018-12-16,"Chicago, IL","Richmond, VA",1212,65.0,1513,1.0,12,15,Sunny
2018-12-16,"Chicago, IL","Harrisburg, PA",825,63.0,1108,63.0,8,11,Sunny
2018-12-16,"Chicago, IL","Cincinnati, OH",840,23.0,1058,23.0,8,11,Sunny
2018-12-16,"Chicago, IL","Flint, MI",820,20.0,1022,6.0,8,10,Sunny
2018-12-16,"Chicago, IL","Fort Wayne, IN",835,17.0,1034,17.0,8,10,Sunny
2018-12-16,"Chicago, IL","Huntsville, AL",830,18.0,1010,18.0,8,10,Sunny
2018-12-16,"Chicago, IL","Appleton, WI",950,8.0,1052,8.0,10,11,Sunny
2018-12-16,"Chicago, IL","Grand Rapids, MI",750,135.0,955,80.0,8,10,Sunny
2018-12-16,"Chicago, IL","Grand Rapids, MI",630,210.0,834,199.0,6,8,Sunny
2018-12-16,"Chicago, IL","Louisville, KY",835,21.0,1056,21.0,8,11,Sunny
2018-12-16,"Chicago, IL","Moline, IL",837,34.0,933,28.0,8,9,Sunny
2018-12-16,"Chicago, IL","Albuquerque, NM",910,96.0,1120,74.0,9,11,Sunny
2018-12-16,"Chicago, IL","Detroit, MI",1040,33.0,1245,12.0,10,12,Sunny
2018-12-16,"Chicago, IL","Orlando, FL",810,165.0,1145,146.0,8,11,Sunny
2018-12-16,"Chicago, IL","St. Louis, MO",1010,46.0,1115,32.0,10,11,Sunny
2018-12-17,"Boston, MA","Kansas City, MO",735,174.0,1032,153.0,7,10,Cloudy
2018-12-17,"Boston, MA","Atlanta, GA",600,27.0,905,25.0,6,9,Cloudy
2018-12-17,"Boston, MA","New York, NY",630,30.0,751,30.0,6,8,Cloudy
2018-12-17,"Boston, MA","Newark, NJ",610,9.0,727,9.0,6,7,Cloudy
2018-12-17,"Boston, MA","Richmond, VA",905,4.0,1105,4.0,9,11,Cloudy
2018-12-17,"Boston, MA","New York, NY",700,115.0,835,115.0,7,8,Cloudy
2018-12-17,"Boston, MA","Jacksonville, FL",735,86.0,1049,86.0,7,10,Cloudy
2018-12-17,"Boston, MA","Philadelphia, PA",1442,125.0,1616,31.0,14,16,Cloudy
2018-12-17,"Boston, MA","Nashville, TN",910,58.0,1128,21.0,9,11,Cloudy
2018-12-17,"Boston, MA","Milwaukee, WI",610,210.0,812,176.0,6,8,Cloudy
2018-12-17,"Boston, MA","Philadelphia, PA",615,171.0,800,171.0,6,8,Cloudy
2018-12-18,"Houston, TX","Louisville, KY",1205,158.0,1526,13.0,12,15,Cloudy
2018-12-18,"Houston, TX","Minneapolis, MN",1155,107.0,1454,3.0,12,15,Cloudy
2018-12-18,"Houston, TX","Detroit, MI",740,62.0,1136,50.0,7,11,Cloudy
2018-12-18,"Houston, TX","Phoenix, AZ",935,31.0,1126,23.0,9,11,Cloudy
2018-12-18,"Houston, TX","Seattle, WA",1441,25.0,1735,12.0,14,17,Cloudy
2018-12-18,"Houston, TX","Omaha, NE",1420,38.0,1639,17.0,14,16,Cloudy
2018-12-18,"Houston, TX","Minneapolis, MN",730,22.0,1023,17.0,7,10,Cloudy
2018-12-18,"Houston, TX","Shreveport, LA",755,268.0,900,268.0,8,9,Cloudy
2018-12-18,"Houston, TX","Pensacola, FL",1205,106.0,1339,89.0,12,13,Cloudy
2018-12-18,"Houston, TX","Lafayette, LA",755,111.0,859,111.0,8,9,Cloudy
2018-12-18,"Houston, TX","Oklahoma City, OK",735,99.0,909,94.0,7,9,Cloudy
2018-12-19,"Raleigh/Durham, NC","Atlanta, GA",630,91.0,806,78.0,6,8,Cloudy
2018-12-19,"Raleigh/Durham, NC","Minneapolis, MN",830,40.0,1027,27.0,8,10,Cloudy
2018-12-19,"Raleigh/Durham, NC","Austin, TX",630,69.0,907,52.0,6,9,Cloudy
2018-12-19,"Raleigh/Durham, NC","New York, NY",700,86.0,847,86.0,7,8,Cloudy
2018-12-19,"Raleigh/Durham, NC","Atlanta, GA",530,21.0,700,21.0,5,7,Cloudy
2018-12-19,"Raleigh/Durham, NC","Baltimore, MD",700,92.0,818,92.0,7,8,Cloudy
2018-12-19,"Raleigh/Durham, NC","Atlanta, GA",830,31.0,1005,31.0,8,10,Cloudy
2018-12-19,"Raleigh/Durham, NC","Atlanta, GA",730,49.0,905,49.0,7,9,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1430,99.0,1732,13.0,14,17,Cloudy
2018-12-21,"Chicago, IL","Atlanta, GA",705,14.0,1015,6.0,7,10,Cloudy
2018-12-21,"Chicago, IL","Detroit, MI",1437,16.0,1659,8.0,14,17,Cloudy
2018-12-21,"Chicago, IL","Seattle, WA",710,19.0,1000,8.0,7,10,Cloudy
2018-12-21,"Chicago, IL","Greer, SC",830,34.0,1124,33.0,8,11,Cloudy
2018-12-21,"Chicago, IL","Baltimore, MD",2045,238.0,2334,5.0,20,23,Cloudy
2018-12-21,"Chicago, IL","Detroit, MI",1325,7.0,1550,7.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Raleigh/Durham, NC",1515,8.0,1811,8.0,15,18,Cloudy
2018-12-21,"Chicago, IL","New York, NY",600,75.0,908,14.0,6,9,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1030,36.0,1336,22.0,10,13,Cloudy
2018-12-21,"Chicago, IL","Minneapolis, MN",1325,21.0,1455,4.0,13,15,Cloudy
2018-12-21,"Chicago, IL","Las Vegas, NV",1215,25.0,1425,8.0,12,14,Cloudy
2018-12-21,"Chicago, IL","San Francisco, CA",710,7.0,1001,7.0,7,10,Cloudy
2018-12-21,"Chicago, IL","New York, NY",2030,93.0,2339,12.0,20,23,Cloudy
2018-12-21,"Chicago, IL","New York, NY",1230,38.0,1540,6.0,12,15,Cloudy
2018-12-21,"Chicago, IL","New York, NY",630,61.0,938,17.0,6,9,Cloudy
2018-12-21,"Chicago, IL","Washington, DC",1709,29.0,2000,9.0,17,20,Cloudy
2018-12-21,"Chicago, IL","Las Vegas, NV",2030,19.0,2237,19.0,20,22,Cloudy
2018-12-21,"Chicago, IL","Eagle, CO",1155,5.0,1404,5.0,12,14,Cloudy
2018-12-21,"Chicago, IL","Fort Myers, FL",1300,67.0,1647,11.0,13,16,Cloudy
2018-12-21,"Chicago, IL","Baltimore, MD",2214,28.0,100,10.0,22,1,Cloudy
2018-12-21,"Chicago, IL","Fort Myers, FL",709,16.0,1058,16.0,7,11,Cloudy
2018-12-21,"Chicago, IL","Austin, TX",2037,24.0,2322,6.0,20,23,Cloudy
2018-12-21,"Chicago, IL","Pittsburgh, PA",1525,32.0,1756,6.0,15,18,Cloudy
