tail_num,dep_delay,taxi_out,arr_delay,taxi_in
215NV,11.007922535211268,13.024647887323944,8.087588028169014,6.648327464788732
216NV,9.247110402550817,13.097249900358708,6.840573933838183,7.121562375448386
217NV,15.022717711400926,12.816154816996214,13.378207824989483,7.228018510727808
218NV,11.4468,12.7304,9.3212,6.9036
219NV,9.141666666666667,12.38452380952381,6.317063492063492,6.6876984126984125
220NV,13.777777777777779,12.275847275847276,11.226083226083226,6.502359502359503
221NV,19.287372330547818,12.562674094707521,16.974466109563604,6.623491179201485
222NV,14.055670103092783,13.183917525773197,12.714226804123712,7.182680412371134
223NV,9.515363671723065,12.754959159859977,7.074679113185531,6.7849085958770905
224NV,13.618336886993603,13.153873489694385,12.448471926083867,7.4122245913290685
225NV,14.23125794155019,12.798390512494706,11.273189326556544,6.797966963151207
226NV,20.134727626459146,12.881809338521402,18.16828793774319,7.114299610894942
227NV,14.407358738501971,12.946999561979851,12.215505913272011,6.929478756022777
228NV,11.934556065027095,12.250937890787828,8.013338891204668,6.691121300541893
229NV,15.724301075268817,12.593978494623656,13.477419354838709,6.895913978494623
230NV,10.11861313868613,12.90036496350365,6.881386861313868,6.908394160583941
231NV,11.484699659992444,13.004533434076313,9.459765772572723,7.493388741972044
232NV,12.369345794392524,11.983551401869159,9.093084112149533,6.852710280373832
233NV,14.160115398485395,12.700324558240172,11.457987738910926,6.570140641904075
234NV,11.431228206121657,12.774506005424254,9.13870592793491,7.030220844633863
235NV,17.763363363363364,14.067867867867868,18.39099099099099,7.642042042042042
240NV,11.161203412662775,12.568477772788505,9.350696003592276,6.996407723394701
241NV,16.047619047619047,13.946428571428571,15.280303030303031,7.4393939393939394
242NV,21.609569377990432,13.68421052631579,19.862200956937798,7.529186602870813
243NV,23.471764705882354,13.034117647058823,21.43764705882353,7.356470588235294
244NV,14.140208574739281,12.997682502896872,13.874855156431055,8.17497103128621
245NV,15.483500717360116,13.622668579626973,13.804878048780488,7.377331420373027
246NV,9.40475333093266,12.492617933021245,7.089665106229744,7.053655023406554
247NV,8.331899641577062,12.306093189964157,6.502867383512545,7.2279569892473114
248NV,7.808241940844134,12.638418079096045,4.865736124958458,6.9544699235626455
249NV,10.349452876809035,12.634309918813978,7.233674549947053,6.885633603953406
250NV,12.247759053424167,12.391179634277519,9.381498745069917,7.300466116887773
251NV,7.756598240469208,12.437927663734115,5.342782665363311,6.879113717823396
252NV,9.243402777777778,12.636805555555556,6.778472222222222,6.935763888888889
253NV,9.216847090663059,11.840324763193506,6.816644113667118,7.089648173207037
254NV,10.10517300445358,12.807125727989037,7.466598150051388,6.940047961630696
255NV,9.836807817589577,12.623452768729642,7.490228013029316,6.941368078175896
256NV,11.482851985559567,12.70667870036101,9.149819494584838,6.787454873646209
257NV,7.219042920572274,11.719782930439072,5.0315737543167245,6.8776517020226935
258NV,10.48133971291866,11.741148325358852,7.892822966507177,6.955502392344497
259NV,8.547352721849366,12.357941834451902,5.4220730797912005,6.383296047725578
260NV,9.575774647887323,12.212394366197183,7.243943661971831,6.7571830985915495
261NV,15.499249624812407,12.950975487743872,13.430215107553776,7.099549774887444
262NV,11.558931377684651,11.804085908852803,8.173913043478262,6.757988475641697
271NV,12.45997458703939,13.331003811944091,10.074968233799238,7.077509529860229
272NV,10.391108610016882,13.44794597636466,8.165447383230163,7.31176139561058
273NV,10.233846153846153,13.540307692307692,7.837538461538461,6.954461538461539
274NV,10.993333333333334,12.864666666666666,8.356,7.006666666666667
275NV,15.236749116607774,12.777385159010601,13.229681978798586,6.487632508833922
276NV,7.706794682422452,12.340472673559823,5.569423929098966,7.233382570162481
279NV,22.637931034482758,13.167487684729064,20.576354679802957,6.615763546798029
280NV,40.70909090909091,14.209090909090909,41.40909090909091,7.372727272727273
