origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,isWeather,isSecurity
10361,5,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,6,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,7,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
10361,8,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,9,13.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
10361,10,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10361,11,31.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616
10361,12,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
10372,1,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0183206106870229,0.004580152671755725
10372,2,27.5,32.0,0.0,0.0,0.0,0.0,0.0,0.04953560371517028,0.0
10372,3,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.05660377358490566,0.0
10372,4,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.0
10372,5,2.5,17.5,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0
10372,6,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.017921146953405017,0.0
10372,7,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.025559105431309903,0.0
10372,8,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.021806853582554516,0.0
10372,9,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.07035175879396985,0.0
10372,10,17.5,17.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0
10372,11,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.06593406593406594,0.0
10372,12,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0
10397,1,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03221561299152498,0.00031583934305416645
10397,2,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.019483736033903902,0.0007705432329792504
10397,3,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.009118681725606368,0.0005554526939455656
10397,4,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.012754850783019796,0.00029547916871860535
10397,5,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.010719166381961052,0.0004697642637512812
10397,6,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0347312506964823,0.0007429144534006909
10397,7,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0276,0.00036
10397,8,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.018555560284291613,0.0006383793675788399
10397,9,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01241494568461263,0.0004178106720783097
10397,10,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.00774938944204396,0.00037572797294758596
10397,11,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.015011547344110854,0.0004016467516818958
10397,12,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.017080894347951254,0.00023990020151616926
10408,1,16.5,21.0,0.0,0.0,0.0,0.0,0.0,0.020588235294117647,0.0
