holidate,origin_airport_id,dest_airport_id,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,cancelled
0,11259,10279,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10397,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10423,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10599,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10693,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10713,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10721,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10800,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10821,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,10994,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11042,0.5,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11057,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11066,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11140,-3.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11278,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11292,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11433,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11481,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11540,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,11697,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12191,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12206,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12339,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12451,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12889,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12892,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12896,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12953,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,12992,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13158,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13198,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13204,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13232,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13244,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13342,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13487,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13495,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13796,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13851,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13871,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,13891,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14027,3.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14057,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14100,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14107,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14122,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14193,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14492,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14570,7.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14635,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14679,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14683,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14730,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14747,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14771,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14831,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14869,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14893,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,14908,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,15016,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,15304,2.5,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,15370,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11259,15376,-0.5,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,10397,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11057,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11278,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11292,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11298,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11433,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,11618,-6.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,12264,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,12266,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,12953,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,13487,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,13577,-15.5,-17.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,13930,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,14082,-2.5,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,14100,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,14112,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11267,14761,-2.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11274,13930,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10154,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10208,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10257,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10397,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10423,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10529,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10581,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10599,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10693,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10721,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10781,2.0,1.0,5.5,7.0,0.0,0.0,0.0,0.0
0,11278,10785,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10792,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10868,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10874,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10980,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,10994,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11042,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11057,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11066,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11146,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11193,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11259,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11267,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11292,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11298,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11423,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11433,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11618,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11624,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11697,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11986,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11995,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,11996,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12124,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12191,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12197,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12217,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12266,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12323,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12339,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12448,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12451,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12478,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12884,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12889,-3.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12892,-2.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12945,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12953,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,12992,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13198,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13204,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13232,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13244,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13277,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13296,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13303,-2.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13342,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13360,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13485,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13487,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13495,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13541,-4.0,-6.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13577,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13851,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13871,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13930,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,13931,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14027,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14057,-4.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14100,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14107,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14122,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14193,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14307,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14321,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14492,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14576,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14635,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14685,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14696,-9.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14730,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14747,-6.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14771,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14843,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14869,-2.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,14986,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15016,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15096,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15249,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15304,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15412,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15624,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11278,15919,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10140,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10157,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10257,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10279,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10299,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10372,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10397,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10408,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10409,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10423,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10431,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10529,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10558,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10561,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10562,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10599,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10620,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10627,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10643,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10666,9.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10685,-1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10693,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10713,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10721,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10747,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10785,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10792,0.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10800,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10821,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10849,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,10994,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11003,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11042,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11057,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11066,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11092,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11097,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11109,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11111,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11122,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11193,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11259,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11267,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11278,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11298,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11315,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11413,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11423,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11433,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11468,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11481,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11503,-2.5,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11540,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11603,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11618,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11630,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11637,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11638,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11648,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11695,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11697,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11775,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11865,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11884,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11921,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11977,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11986,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11995,0.0,-1.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,11996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12003,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12012,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12094,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12156,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12173,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12177,-2.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12191,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12206,-3.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12217,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12255,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12264,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12266,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12278,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12280,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12339,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12389,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12441,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12448,0.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12451,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12478,-1.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12519,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12758,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12888,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12889,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12892,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12896,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12899,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12902,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12951,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12953,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12954,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12982,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,12992,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13029,-3.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13158,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13198,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13204,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13230,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13232,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13244,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13264,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13303,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13342,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13367,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13388,-2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13433,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13476,-4.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13485,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13486,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13487,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13495,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13502,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13577,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13796,2.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13830,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13851,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13871,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13891,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13930,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13931,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,13964,-2.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14004,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14027,-6.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14057,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14100,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14107,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14120,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14122,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14193,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14237,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14252,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14262,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14288,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14307,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14321,-2.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14457,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14489,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14492,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14524,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14543,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14570,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14635,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14674,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14679,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14683,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14685,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14689,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14698,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14730,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11292,14747,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0
