tail_num,dep_delay,arr_delay,isCraft,isCarrier
N835UA,13.0,16.0,0.19298245614035087,0.581646423751687
N835VA,9.0,13.0,0.14446952595936793,0.6433408577878104
N836AA,11.0,15.0,0.1320754716981132,0.660377358490566
N836AE,11.0,16.0,0.21435142594296228,0.5988960441582337
N836AW,7.0,11.0,0.166289592760181,0.6923076923076923
N836AY,13.0,15.0,0.2031063321385902,0.6117084826762246
N836DN,5.0,4.0,0.0547112462006079,0.8024316109422492
N836HK,21.0,25.0,0.27918781725888325,0.5512690355329949
N836MH,13.0,3.0,0.062111801242236024,0.8385093167701864
N836NN,9.0,13.0,0.1419031719532554,0.6861435726210351
N836SK,7.0,6.0,0.12363636363636364,0.7854545454545454
N836UA,13.0,15.0,0.19894598155467721,0.5994729907773386
N836VA,8.0,12.0,0.1156930126002291,0.6643757159221076
N837AE,11.0,15.0,0.22927879440258342,0.5877287405812702
N837AN,4.0,7.0,0.0851063829787234,0.8085106382978723
N837AW,8.0,10.0,0.16723549488054607,0.7087599544937428
N837DN,6.0,5.0,0.05611510791366906,0.8071942446043165
N837EX,12.0,13.0,0.0,1.0
N837MH,14.0,10.5,0.09210526315789473,0.7039473684210527
N837NN,7.0,11.0,0.15022091310751104,0.6774668630338734
N837SK,8.5,9.0,0.16666666666666666,0.7149122807017544
N837UA,9.0,15.0,0.178359096313912,0.5885850178359097
N837VA,9.0,13.0,0.12554585152838427,0.6648471615720524
N838AA,10.5,21.0,0.15217391304347827,0.6304347826086957
N838AE,12.0,16.0,0.23157894736842105,0.5715789473684211
N838AW,8.0,10.0,0.1600877192982456,0.7171052631578947
N838DN,6.0,6.0,0.059805285118219746,0.7941585535465925
N838MH,12.0,1.0,0.02608695652173913,0.8347826086956521
N838NN,9.0,12.0,0.16512345679012347,0.6820987654320988
N838SK,12.0,7.0,0.14201183431952663,0.7514792899408284
N838UA,7.0,11.0,0.14108910891089108,0.650990099009901
N838VA,10.0,14.0,0.1466346153846154,0.6358173076923077
N839AA,11.0,12.0,0.043478260869565216,0.8043478260869565
N839AW,9.0,11.0,0.16647531572904709,0.7187141216991964
N839DN,6.0,5.0,0.06686478454680535,0.8053491827637445
N839EX,9.5,6.5,0.0,1.0
N839HK,17.0,21.0,0.2736124634858812,0.5647517039922103
N839MH,20.0,12.5,0.07258064516129033,0.7419354838709677
N839NN,7.0,11.0,0.14877300613496933,0.696319018404908
N839SK,8.0,5.0,0.14953271028037382,0.719626168224299
N839UA,9.0,14.0,0.18045977011494252,0.6206896551724138
N839VA,7.0,12.0,0.13501144164759726,0.6498855835240275
N840AE,10.0,14.0,0.20780590717299577,0.6149789029535865
N840AN,13.0,13.0,0.034482758620689655,0.7586206896551724
N840AW,7.0,11.0,0.17406962785114047,0.6758703481392557
N840AY,11.0,15.0,0.2346109175377468,0.6062717770034843
N840DN,6.0,4.5,0.07624633431085044,0.782991202346041
N840MH,8.5,-1.0,0.06428571428571428,0.7857142857142857
N840NN,7.0,11.0,0.1352112676056338,0.6971830985915493
N840UA,12.0,15.0,0.1849390919158361,0.5902547065337763
N840VA,8.0,13.0,0.12364945978391356,0.6326530612244898
N841AE,12.0,16.0,0.22143579373104147,0.5864509605662285
N841AN,17.5,20.0,0.13636363636363635,0.7045454545454546
N841DN,6.0,5.0,0.06474820143884892,0.8028776978417266
N841MH,9.0,6.0,0.06930693069306931,0.7524752475247525
N841NN,10.0,14.0,0.18205461638491546,0.6540962288686606
N841UA,10.5,16.0,0.17985611510791366,0.5731414868105515
N841VA,9.0,12.0,0.13655462184873948,0.6502100840336135
N842AE,12.0,15.0,0.23709677419354838,0.5838709677419355
N842DN,6.0,5.0,0.06267409470752089,0.786908077994429
N842HK,15.0,21.0,0.24367088607594936,0.5537974683544303
N842MH,13.0,7.0,0.0728476821192053,0.8013245033112583
N842NN,8.0,11.0,0.1568627450980392,0.6915032679738562
N842UA,11.0,14.0,0.18372379778051787,0.6128236744759556
N842VA,9.0,13.0,0.13947990543735225,0.6453900709219859
N84307,6.0,13.0,0.1266490765171504,0.6886543535620053
N843AE,13.0,17.0,0.2345132743362832,0.5896017699115044
N843DN,6.0,5.0,0.06037151702786378,0.7925696594427245
N843HK,16.0,21.0,0.2181500872600349,0.5933682373472949
N843MH,15.5,4.0,0.0873015873015873,0.7936507936507936
N843NN,8.0,13.0,0.15578635014836795,0.6528189910979229
N843UA,12.5,16.0,0.19160104986876642,0.5748031496062992
N843VA,8.0,13.0,0.15079365079365079,0.6405895691609977
N844AE,12.0,16.0,0.2182628062360802,0.5913140311804009
N844DN,6.0,5.0,0.07327586206896551,0.7873563218390804
N844HK,22.0,27.0,0.27255985267034993,0.574585635359116
N844MH,9.5,2.0,0.06557377049180328,0.7622950819672131
N844NN,8.0,11.0,0.14781491002570693,0.7017994858611826
N844UA,12.0,17.0,0.1930261519302615,0.564134495641345
N844VA,10.5,13.0,0.14583333333333334,0.6409313725490197
N845AE,14.0,18.0,0.24835886214442013,0.5557986870897156
N845DN,5.0,3.0,0.05730659025787966,0.8166189111747851
N845HK,16.0,21.0,0.23870967741935484,0.5790322580645161
N845MH,12.0,5.0,0.0547945205479452,0.7602739726027398
N845NN,7.0,11.0,0.15076923076923077,0.6876923076923077
N845UA,8.0,13.0,0.15764705882352942,0.6305882352941177
N845VA,8.0,13.0,0.1451990632318501,0.6159250585480094
N846AE,11.0,15.0,0.21983914209115282,0.5853440571939231
N846DN,5.0,5.0,0.058394160583941604,0.8072992700729927
N846HK,17.0,23.0,0.2392857142857143,0.569047619047619
N846NN,8.0,12.0,0.1553672316384181,0.652542372881356
N846UA,9.0,12.0,0.16807738814993953,0.6420798065296252
N846VA,8.0,13.0,0.13510253317249699,0.6441495778045838
N847DN,6.0,5.0,0.05813953488372093,0.7906976744186046
N847HK,22.0,23.0,0.24096385542168675,0.5469879518072289
N847NN,7.0,10.0,0.11475409836065574,0.7158469945355191
N847UA,9.0,13.0,0.16183574879227053,0.6159420289855072
N847VA,8.0,11.0,0.13254437869822486,0.6437869822485207
N848AE,11.0,16.0,0.22663802363050484,0.5746509129967776
N848DN,6.0,5.0,0.052132701421800945,0.7962085308056872
N848NN,7.0,11.0,0.14325842696629212,0.7064606741573034
N848UA,11.0,14.0,0.18604651162790697,0.6119951040391677
N848VA,9.0,14.0,0.13326110509209102,0.6338028169014085
N849AE,12.0,16.0,0.23529411764705882,0.5865302642796248
N849DN,5.0,5.0,0.06845238095238096,0.7991071428571429
N849NN,6.0,9.0,0.12338593974175036,0.7230989956958394
N849UA,10.0,13.0,0.18401937046004843,0.6150121065375302
N849VA,8.0,15.0,0.1371841155234657,0.6161251504211793
N8501V,8.0,5.0,0.10899780541331383,0.8090709583028529
N8502Z,8.0,4.0,0.1259259259259259,0.7955555555555556
N8503A,8.0,5.0,0.11119459053343352,0.8099173553719008
N8504G,7.0,3.0,0.12140804597701149,0.8175287356321839
N8507C,9.0,5.0,0.1366906474820144,0.7956834532374101
N8508W,9.0,4.0,0.1291759465478842,0.7928730512249443
N8509U,8.0,4.0,0.10823529411764705,0.8015686274509803
N850AE,9.0,15.0,0.21428571428571427,0.5785714285714286
N850DN,5.0,5.0,0.07211538461538461,0.782051282051282
N850NN,9.0,12.0,0.16219839142091153,0.6715817694369973
N850UA,12.0,14.0,0.1907514450867052,0.6023121387283237
N8510E,8.0,3.0,0.10731319554848967,0.829093799682035
N8511K,8.0,5.0,0.1338818249813014,0.7801047120418848
N8512U,7.0,4.0,0.11489992587101557,0.7865085248332098
N8513F,8.0,4.0,0.11287988422575977,0.8024602026049205
N8514F,8.0,4.0,0.12528301886792453,0.7879245283018868
N8515X,7.0,4.0,0.11042944785276074,0.8029141104294478
N8517F,7.0,3.0,0.09689922480620156,0.8364341085271317
N8518R,8.0,4.0,0.10396039603960396,0.8210749646393211
N8519R,7.0,4.0,0.09727339719970524,0.8275607958732498
N851AE,10.0,15.0,0.20346320346320346,0.6103896103896104
N851DN,5.0,5.0,0.0621301775147929,0.8076923076923077
N851NN,10.0,13.0,0.17142857142857143,0.67
N851NW,41.0,46.0,0.23529411764705882,0.7647058823529411
N851UA,11.0,15.0,0.18679950186799502,0.589041095890411
N851VA,8.0,13.0,0.1374133949191686,0.6454965357967667
N8520Q,8.0,4.0,0.12481203007518797,0.7759398496240602
N8522P,8.0,4.0,0.12661106899166036,0.7907505686125853
N8523W,8.0,5.0,0.11127819548872181,0.8007518796992481
N8524Z,8.0,4.0,0.11866859623733719,0.8068017366136034
N8525S,7.0,4.0,0.11273006134969325,0.8090490797546013
N8526W,8.0,4.0,0.11119515885022693,0.8101361573373677
N8527Q,8.0,4.0,0.1078503301540719,0.80997798972854
N8528Q,8.0,4.0,0.11578171091445427,0.7927728613569321
N8529Z,8.0,5.0,0.10294117647058823,0.8205882352941176
N852AE,10.0,14.0,0.20802919708029197,0.6195255474452555
N852DN,6.0,4.0,0.07898658718330849,0.789865871833085
N852NN,10.0,13.0,0.14727540500736377,0.6848306332842415
N852NW,15.0,27.0,0.05263157894736842,0.631578947368421
N852UA,8.0,11.0,0.15056461731493098,0.6499372647427855
N852VA,7.0,13.0,0.125,0.6376146788990825
N8530W,8.0,4.0,0.11694152923538231,0.7991004497751124
N8531Q,8.0,4.0,0.10135135135135136,0.8175675675675675
N85320,7.0,12.0,0.1366622864651774,0.7135348226018396
N85323,6.0,12.0,0.1313969571230982,0.7164591977869986
N8532S,8.0,4.0,0.11119402985074626,0.8156716417910448
N8533S,7.0,4.0,0.11119936457505956,0.8141382049245433
N85340,7.0,15.0,0.15006150061500614,0.6715867158671587
N8534Z,9.0,5.0,0.10656934306569343,0.8175182481751825
N85351,7.0,14.0,0.12994350282485875,0.692090395480226
N85352,5.0,12.0,0.1391304347826087,0.6919254658385093
N85354,4.0,13.0,0.11188811188811189,0.676923076923077
N85355,4.0,12.0,0.13432835820895522,0.6878109452736318
N85356,5.0,14.0,0.12859097127222982,0.6853625170998632
N85358,6.0,14.0,0.1541501976284585,0.6679841897233202
N8535S,7.0,4.0,0.1027190332326284,0.8126888217522659
N8536Z,9.0,5.0,0.1332836932241251,0.7885331347728965
N8537Z,8.0,4.0,0.12290909090909091,0.8
N8538V,8.0,4.0,0.1048265460030166,0.8114630467571644
N8539V,7.0,4.0,0.12008895478131949,0.7983691623424759
N853AE,12.5,15.0,0.23039215686274508,0.5823529411764706
N853DN,7.0,6.0,0.07890743550834597,0.7617602427921093
N853NN,10.5,14.0,0.1598240469208211,0.6539589442815249
N853NW,9.0,2.0,0.09090909090909091,0.9090909090909091
N853UA,10.0,14.0,0.19128329297820823,0.6077481840193705
N853VA,6.0,13.0,0.1172069825436409,0.6583541147132169
N8540V,8.0,4.0,0.11870503597122302,0.7949640287769785
N8541W,8.0,5.0,0.1178318931657502,0.7965435978004713
N8542Z,7.0,3.0,0.1053423626787058,0.8224228743416102
N8543Z,8.0,4.0,0.12584777694046723,0.787490580256217
N8544Z,8.0,5.0,0.13439306358381503,0.7738439306358381
N8545V,8.0,4.0,0.11278195488721804,0.8037593984962406
N8546V,7.0,4.0,0.09963636363636363,0.8167272727272727
N8547V,8.0,4.0,0.10719754977029096,0.8162327718223583
N8548P,7.0,4.0,0.11529592621060722,0.808608762490392
N8549Z,7.0,4.0,0.09828741623231571,0.8212956068503351
N854AE,12.0,18.0,0.24155844155844156,0.5619047619047619
N854AS,21.0,22.0,0.2721311475409836,0.5557377049180328
N854DN,6.0,5.0,0.0512,0.7984
N854NN,11.0,13.0,0.1728395061728395,0.654320987654321
N854NW,9.5,14.0,0.02631578947368421,0.6578947368421053
N854UA,11.0,14.0,0.19289940828402366,0.6035502958579881
N854VA,8.0,11.0,0.12933025404157045,0.6801385681293303
N8550Q,8.0,5.0,0.12185833968012186,0.7943640517897944
N8551Q,8.0,5.0,0.11145038167938931,0.8022900763358779
N8552Z,7.0,4.0,0.11240875912408758,0.8029197080291971
N8553W,8.0,4.0,0.104,0.8167272727272727
N8554X,9.0,6.0,0.11925925925925926,0.7962962962962963
N8555Z,9.0,5.0,0.12020648967551623,0.7876106194690266
N8556Z,8.0,4.0,0.11791044776119403,0.8014925373134328
N8557Q,7.0,4.0,0.10856269113149847,0.8042813455657493
N8558Z,8.0,5.0,0.12023898431665422,0.7938760268857357
N8559Q,7.0,3.0,0.10292953285827396,0.8353127474267616
N855AE,12.0,17.0,0.23982683982683983,0.5558441558441558
N855DN,5.5,5.0,0.0711864406779661,0.7966101694915254
N855NN,9.0,12.0,0.14553314121037464,0.7031700288184438
N855NW,17.0,12.0,0.11764705882352941,0.5882352941176471
N855RW,11.0,19.0,0.19776119402985073,0.5261194029850746
N855UA,9.0,13.0,0.18024691358024691,0.6049382716049383
N855VA,8.0,12.5,0.11771844660194175,0.6529126213592233
N8560Z,8.0,4.0,0.12156862745098039,0.8031372549019608
N8561Z,8.0,4.0,0.0954290296712109,0.8243785084202085
N8562Z,8.0,4.0,0.13136942675159236,0.7906050955414012
N8563Z,8.0,4.0,0.09790794979079498,0.8284518828451883
N8564Z,7.0,3.0,0.08993399339933994,0.8432343234323433
N8565Z,7.0,4.0,0.10126582278481013,0.8132911392405063
N8566Z,8.0,4.0,0.11629881154499151,0.7962648556876061
N8567Z,8.0,4.0,0.11774600504625736,0.7939444911690496
N8568Z,8.0,4.0,0.11813643926788686,0.7986688851913477
N8569Z,7.0,4.0,0.11764705882352941,0.8092691622103387
N856AE,9.0,13.0,0.1989795918367347,0.6335034013605442
N856AS,12.0,16.0,0.22818791946308725,0.614765100671141
N856DN,5.0,5.0,0.06260575296108291,0.7969543147208121
N856NN,7.0,10.0,0.14040561622464898,0.6786271450858035
N856NW,8.0,-7.0,0.07692307692307693,0.9230769230769231
N856RW,12.0,17.0,0.1729957805907173,0.5780590717299579
N8570W,8.0,4.0,0.10833333333333334,0.812037037037037
N8571Z,8.0,3.0,0.10477081384471469,0.8297474275023387
N8572X,8.0,4.0,0.12138188608776844,0.7871148459383753
N8573Z,9.0,5.0,0.1327762302692665,0.7780872794800371
N8574Z,9.0,5.0,0.1375968992248062,0.7800387596899225
N8575Z,8.0,4.0,0.1292929292929293,0.7878787878787878
N8576Z,8.0,4.0,0.10871694417238002,0.8139079333986288
N8577Z,7.5,4.0,0.11561866125760649,0.8002028397565923
N8578Q,8.0,4.0,0.1162109375,0.81640625
N8579Z,7.5,4.0,0.0981404958677686,0.8274793388429752
N857AE,9.0,13.0,0.2040302267002519,0.6238455079764903
N857AS,9.0,14.0,0.19375812743823148,0.6644993498049415
N857DZ,6.0,5.0,0.054455445544554455,0.8135313531353136
N857NN,8.0,11.0,0.14931506849315068,0.6917808219178082
N857NW,5.5,8.0,0.05,0.85
N857RW,12.0,18.0,0.18051282051282053,0.5641025641025641
N8580Z,8.0,4.0,0.11966701352757544,0.7991675338189386
N8581Z,8.0,4.0,0.11668484187568157,0.7949836423118866
N8582Z,7.0,5.0,0.118562874251497,0.7916167664670659
N8583Z,7.0,4.0,0.11619718309859155,0.8098591549295775
N8584Z,8.0,3.0,0.1188235294117647,0.8176470588235294
N858AE,11.0,15.0,0.2430355427473583,0.590778097982709
N858DZ,6.0,5.0,0.0696594427244582,0.7755417956656346
N858NN,8.0,10.0,0.14066852367688024,0.7200557103064067
N858NW,15.0,9.0,0.19047619047619047,0.6666666666666666
N858RW,12.0,17.0,0.18606965174129353,0.5492537313432836
N859DN,6.0,5.0,0.06070287539936102,0.7971246006389776
N859NN,9.0,12.0,0.13668061366806136,0.6834030683403068
N859NW,11.5,16.0,0.0625,0.625
N859RW,10.0,16.0,0.15262636273538158,0.5738354806739346
N8600F,9.0,5.0,0.13148009015777612,0.7926371149511645
N8601C,8.0,4.0,0.10884353741496598,0.8110355253212396
N8602F,8.0,4.0,0.12643678160919541,0.7793103448275862
N8603F,9.0,4.0,0.11653543307086614,0.8007874015748031
N8604K,8.0,4.0,0.11354420113544202,0.8288726682887266
N8605E,9.0,5.0,0.11404833836858005,0.802870090634441
N8606C,9.0,5.0,0.11897356143079316,0.8110419906687403
N8607M,8.0,5.0,0.11258278145695365,0.8057395143487859
N8608N,8.0,5.0,0.1210906174819567,0.8107457898957497
N8609A,9.0,5.0,0.14852255054432348,0.776049766718507
N860AS,24.0,21.0,0.25813953488372093,0.5930232558139535
N860DA,4.5,5.5,0.0,0.9545454545454546
N860DN,6.0,5.0,0.06769230769230769,0.8
N860NN,7.0,10.0,0.11969696969696969,0.7045454545454546
N860NW,9.0,13.0,0.09090909090909091,0.7272727272727273
N860RW,13.0,17.0,0.1772020725388601,0.5886010362694301
N8610A,7.5,4.0,0.11030478955007257,0.8134978229317852
N8611F,9.0,5.0,0.12951807228915663,0.7989457831325302
N8612K,8.0,5.0,0.14166666666666666,0.7704545454545455
N8613K,8.5,5.0,0.13505747126436782,0.7852011494252874
N8614M,8.0,5.0,0.11002260738507913,0.8176337603617182
N8615E,8.0,4.0,0.11322188449848024,0.8069908814589666
N8616C,8.0,4.0,0.11773700305810397,0.8042813455657493
N8617E,8.0,4.0,0.12388724035608309,0.7863501483679525
N8618N,7.0,4.0,0.11144806671721001,0.8097043214556482
N8619F,9.0,5.0,0.12454742939898625,0.7972483707458363
N861AS,12.0,14.0,0.2298507462686567,0.6328358208955224
N861DA,4.0,3.0,0.0,0.8421052631578947
N861DN,5.0,5.0,0.059900166389351084,0.7587354409317804
N861NN,9.0,11.0,0.15625,0.6942934782608695
N861NW,14.0,7.0,0.10526315789473684,0.7894736842105263
N861RW,15.0,19.0,0.20780590717299577,0.5137130801687764
N8620H,7.0,3.0,0.10111524163568773,0.8200743494423792
N8621A,8.0,4.0,0.11094890510948906,0.8021897810218979
N8622A,8.0,3.0,0.12154696132596685,0.8074191002367798
N8623F,9.0,5.0,0.13550340651021953,0.7940953822861468
N8624J,8.0,4.0,0.12186115214180207,0.8072378138847858
N8625A,8.0,3.0,0.12577639751552794,0.8051242236024845
N8626B,8.0,5.0,0.11751982696467195,0.8046142754145638
N8627B,8.0,5.0,0.1372126436781609,0.7801724137931034
N8628A,8.0,4.0,0.10970149253731343,0.8134328358208955
N8629A,8.0,5.0,0.13437268002969563,0.7869339272457313
N862AS,16.0,19.5,0.26145038167938933,0.5916030534351145
N862DA,15.0,14.0,0.07692307692307693,0.7692307692307693
N862DN,7.0,6.0,0.07472178060413355,0.7694753577106518
N862NN,8.0,12.0,0.1514360313315927,0.6697127937336814
N862RW,13.0,18.0,0.19203980099502488,0.5582089552238806
N86309,6.5,12.0,0.1276849642004773,0.6945107398568019
N8630B,8.0,4.0,0.10806916426512968,0.8097982708933718
N86311,6.0,12.0,0.1375,0.7
N86312,8.0,13.0,0.1521472392638037,0.6920245398773006
N86316,7.0,14.0,0.14570361145703611,0.7023661270236613
N8631A,7.0,3.0,0.1067457375833951,0.8332097850259451
N86322,9.0,14.5,0.1502659574468085,0.6715425531914894
N86324,6.0,13.0,0.13973268529769137,0.6792223572296476
N8632A,7.0,4.0,0.11764705882352941,0.8091822094691535
N86334,6.0,13.0,0.1477124183006536,0.677124183006536
N86336,6.0,13.0,0.13351134846461948,0.6862483311081442
N8633A,8.0,5.0,0.10690423162583519,0.8099480326651819
N86344,6.0,13.0,0.13956639566395665,0.6910569105691057
N86347,7.0,14.0,0.1621301775147929,0.663905325443787
N8634A,7.0,4.0,0.1109433962264151,0.8052830188679245
N86350,9.0,16.0,0.17183462532299743,0.6434108527131783
N8635F,8.0,4.0,0.09940209267563528,0.8161434977578476
N8637A,8.0,5.0,0.11598513011152416,0.7970260223048327
N8638A,8.0,5.0,0.12331679659815734,0.7937632884479093
N8639B,8.0,4.0,0.11033411033411034,0.8104118104118104
N863AS,10.0,15.0,0.2056367432150313,0.6283924843423799
N863DA,12.5,4.0,0.0,0.9166666666666666
N863DN,5.0,6.0,0.07250755287009064,0.7613293051359517
N863NN,8.0,11.5,0.13922155688622753,0.6976047904191617
N863RW,10.0,16.0,0.1822759315206445,0.5699899295065458
N8640D,8.0,4.0,0.10794602698650675,0.8020989505247377
N8641B,7.0,3.0,0.09235427706283118,0.8349735049205148
N8642E,8.0,4.0,0.1236121391561806,0.7942264988897113
N8643A,8.0,6.0,0.1301775147928994,0.775887573964497
N8644C,9.0,4.0,0.11634980988593156,0.8045627376425856
N8645A,8.0,4.0,0.10272988505747127,0.8146551724137931
N8646B,8.0,4.0,0.12059925093632959,0.7962546816479401
N8647A,8.0,4.0,0.12388059701492538,0.8044776119402985
N8648A,9.0,5.0,0.13457249070631971,0.7836431226765799
N8649A,9.0,5.0,0.13056163384390956,0.7913931436907367
N864AS,13.0,16.0,0.20317145688800792,0.647175421209118
N864DA,23.5,13.0,0.0,1.0
N864DN,5.0,5.0,0.07186544342507645,0.7828746177370031
N864NN,10.0,11.0,0.14940828402366865,0.7071005917159763
N864RW,12.0,18.0,0.19789473684210526,0.5410526315789473
N8650F,8.0,5.0,0.11923920994879297,0.8076079005120702
N8651A,9.0,5.0,0.11933007676203769,0.8039078855547802
N8652B,8.0,3.0,0.09790732436472346,0.8333333333333334
N86534,9.0,12.0,0.15912636505460218,0.62402496099844
N8653A,8.0,4.0,0.1135175504107543,0.8028379387602689
N8654B,7.0,3.0,0.10407239819004525,0.8107088989441931
N8655D,8.0,4.0,0.11136192626034612,0.7900677200902935
N8656B,9.0,4.0,0.11323529411764706,0.7955882352941176
N8657B,8.0,4.0,0.10058309037900874,0.8163265306122449
N8658A,8.0,5.0,0.12360387192851824,0.7952345495160089
N8659D,8.0,4.0,0.12067696835908756,0.8057395143487859
N865DA,17.0,18.0,0.0,0.7777777777777778
N865DN,6.0,7.0,0.08549618320610687,0.7587786259541984
N865NN,8.0,13.0,0.16083916083916083,0.6657342657342658
N865RW,11.0,16.0,0.1765285996055227,0.5680473372781065
N8660A,8.0,4.0,0.11279333838001514,0.8198334595003784
N8661A,7.0,3.0,0.10390567428150331,0.8224023581429624
N8662F,7.0,3.0,0.09125475285171103,0.84106463878327
N8663A,9.0,5.0,0.128698224852071,0.7773668639053254
N8664J,8.0,4.0,0.105379513633014,0.812822402358143
N8665D,8.0,5.0,0.1211667913238594,0.8017950635751683
N8667D,8.0,4.0,0.09170946441672781,0.8356566397652238
N8668A,8.0,4.0,0.12953367875647667,0.7986676535899334
N8669B,8.0,4.0,0.11314984709480122,0.8073394495412844
N866AS,12.0,16.0,0.24696707105719237,0.597053726169844
N866DA,12.0,14.0,0.1111111111111111,0.7777777777777778
N866DN,5.0,4.0,0.044563279857397504,0.8110516934046346
N866NN,8.0,13.0,0.15061058344640435,0.6567164179104478
N8670A,8.0,4.0,0.10979228486646884,0.7952522255192879
N8671D,8.0,4.0,0.11792086889061287,0.8083785880527541
N8672F,8.0,5.0,0.1334279630943932,0.7842441447835344
N8673F,8.0,4.0,0.1123160340821069,0.8086754453911696
N8674B,8.0,5.0,0.10619469026548672,0.8163716814159292
N8675A,8.0,4.0,0.1216702663786897,0.8005759539236861
N8676A,8.0,4.0,0.12382331643736423,0.7994207096307024
N8677A,7.0,4.0,0.0989010989010989,0.8249084249084249
N8678E,8.0,4.0,0.10225563909774436,0.8112781954887218
N8679A,8.0,4.0,0.10962962962962963,0.8133333333333334
N867DA,6.0,4.0,0.0,0.9047619047619048
N867DN,5.0,6.0,0.06365159128978225,0.7788944723618091
N867NN,8.0,12.0,0.14134742404227213,0.6723910171730515
N867RW,13.0,17.0,0.15271966527196654,0.5920502092050209
N8680C,7.0,3.0,0.09424083769633508,0.8347045624532535
N8681M,8.0,4.0,0.12686567164179105,0.7962686567164179
N8682B,8.0,5.0,0.10141685309470544,0.8299776286353467
N8683B,16.0,19.0,0.2259953161592506,0.5960187353629977
N8683D,7.0,4.0,0.1225756400310318,0.8021722265321956
N8684F,8.0,5.0,0.12309920347574221,0.7965242577842143
N8685B,9.0,4.0,0.12368024132730016,0.7941176470588235
N8686A,8.0,4.0,0.10392609699769054,0.8090839107005389
N8687A,8.0,5.0,0.12638580931263857,0.7871396895787139
N8688C,11.0,13.0,0.19543147208121828,0.6484771573604061
N8688J,9.0,5.0,0.13882863340563992,0.7874186550976139
N8689C,8.0,4.0,0.12734082397003746,0.8082397003745319
N868AS,11.0,15.0,0.21047008547008547,0.6217948717948718
N868CA,8.0,11.0,0.1887966804979253,0.6877593360995851
N868DN,6.0,5.0,0.07528641571194762,0.7725040916530278
N868NN,7.5,10.0,0.13372093023255813,0.6848837209302325
N868RW,11.0,17.0,0.14776274713839752,0.6066597294484911
N8690A,9.0,5.0,0.12444444444444444,0.7992592592592592
N8691A,7.0,4.0,0.11911987860394538,0.8072837632776935
N8692F,8.0,4.0,0.11760355029585799,0.8025147928994083
N8693A,8.0,4.0,0.12112259970457903,0.8028064992614475
N8694A,12.0,16.0,0.2184971098265896,0.6150289017341041
N8694E,8.0,4.0,0.11245551601423487,0.799288256227758
N8695D,8.0,4.0,0.10515021459227468,0.8133047210300429
N8696E,8.0,4.0,0.10349854227405247,0.8185131195335277
N8697C,8.0,4.0,0.1251896813353566,0.7936267071320182
N8698B,8.0,4.0,0.1151603498542274,0.8024781341107872
N8699A,8.0,5.0,0.11078928312816799,0.8073859522085446
N869AS,18.0,22.0,0.24675324675324675,0.5835497835497836
N869DN,6.0,5.0,0.058823529411764705,0.8050420168067227
N869NN,9.0,11.0,0.1668520578420467,0.6840934371523916
N869RW,13.5,19.0,0.15021008403361344,0.5903361344537815
N8701Q,8.0,5.0,0.126232741617357,0.7850098619329389
N8702L,9.0,5.5,0.12091503267973856,0.8300653594771242
N8704Q,9.0,6.0,0.13043478260869565,0.7889713679745494
N8705Q,9.0,7.0,0.14390756302521007,0.7794117647058824
N8706W,10.0,7.5,0.13090128755364808,0.7854077253218884
N8707P,9.0,7.0,0.1411637931034483,0.7834051724137931
N8708Q,8.0,7.0,0.16206896551724137,0.7459770114942529
N8709Q,9.0,7.0,0.1398354876615746,0.781433607520564
N870AS,13.0,17.0,0.22104247104247104,0.6216216216216216
N870DN,4.0,5.0,0.04707792207792208,0.7987012987012987
N870NN,7.0,10.0,0.14352392065344224,0.6826137689614936
N870RW,12.5,17.0,0.13636363636363635,0.6198347107438017
N8710M,9.0,7.0,0.15829694323144106,0.7467248908296943
N8711Q,8.0,6.0,0.14074914869466515,0.7797956867196367
N8712L,11.0,9.0,0.15474919957310565,0.7513340448239061
N8713M,10.0,7.0,0.14006888633754305,0.7841561423650976
N8714Q,10.0,8.0,0.13908629441624365,0.7786802030456853
N8715Q,9.0,7.0,0.14076576576576577,0.7849099099099099
N8716B,8.0,6.0,0.13228699551569506,0.7926008968609866
N8717M,9.0,8.0,0.14718019257221457,0.7537826685006878
N8718Q,9.0,7.0,0.11013215859030837,0.8032305433186491
N8719Q,11.0,9.0,0.17745302713987474,0.7453027139874739
N871AS,13.0,17.5,0.23062015503875968,0.6036821705426356
N871DN,6.0,6.0,0.08490566037735849,0.7547169811320755
N871NN,9.0,12.0,0.14754098360655737,0.680327868852459
N871RW,13.0,18.0,0.1553701772679875,0.6068821689259646
N871UA,9.0,6.5,0.15789473684210525,0.6578947368421053
N8720L,9.0,7.0,0.1329243353783231,0.7811860940695297
N8721B,11.5,11.0,0.21428571428571427,0.6517857142857143
N8721J,10.0,8.0,0.16853932584269662,0.7528089887640449
N8722L,9.0,7.0,0.14857142857142858,0.7771428571428571
N8723Q,10.0,9.0,0.17040358744394618,0.7130044843049327
N8724J,8.0,5.0,0.1423948220064725,0.7928802588996764
N8725L,9.0,7.0,0.12152777777777778,0.7951388888888888
N8726H,8.0,4.5,0.09444444444444444,0.8388888888888889
N8727M,7.0,5.0,0.09117647058823529,0.8205882352941176
N8728Q,14.0,8.0,0.16568047337278108,0.7751479289940828
N8729H,10.0,5.0,0.10236220472440945,0.8346456692913385
N872DN,6.0,6.0,0.07395498392282958,0.7620578778135049
