origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay
10754,4,-13.0,-15.0,0.0,0.0,0.0,0.0,0.0
10754,5,-11.5,-11.0,0.0,0.0,0.0,0.0,0.0
10754,6,-9.0,-12.0,0.0,0.0,0.0,0.0,0.0
10754,7,-13.0,-14.0,0.0,0.0,0.0,0.0,0.0
10754,8,-9.0,-12.0,0.0,0.0,0.0,0.0,0.0
10754,9,-14.0,-13.5,0.0,0.0,0.0,0.0,0.0
10754,10,-11.0,-8.0,0.0,0.0,0.0,0.0,0.0
10754,11,-9.0,-3.5,0.0,0.0,0.0,0.0,0.0
10754,12,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
10779,1,-8.0,-15.0,0.0,0.0,0.0,0.0,0.0
10779,2,-6.0,-6.5,0.0,0.0,0.0,0.0,0.0
10779,3,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
10779,4,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0
10779,5,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
10779,6,-7.0,-13.0,0.0,0.0,0.0,0.0,0.0
10779,7,-4.0,-11.0,0.0,0.0,0.0,0.0,0.0
10779,8,-5.0,-14.0,0.0,0.0,0.0,0.0,0.0
10779,9,-6.0,-15.0,0.0,0.0,0.0,0.0,0.0
10779,10,-7.0,-15.5,0.0,0.0,0.0,0.0,0.0
10779,11,-6.0,-17.5,0.0,0.0,0.0,0.0,0.0
10779,12,-6.0,-14.0,0.0,0.0,0.0,0.0,0.0
10781,1,-6.0,-8.5,0.0,0.0,0.0,0.0,0.0
10781,2,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10781,3,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0
10781,4,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
10781,5,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10781,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
10781,7,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10781,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10781,9,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
10781,10,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10781,11,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10781,12,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10785,1,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
10785,2,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10785,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10785,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10785,5,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
10785,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
10785,7,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10785,8,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
10785,9,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
10785,10,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10785,11,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
10785,12,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10792,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,2,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,3,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
10792,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
10792,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,6,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,7,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,8,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
10792,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
10792,10,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10792,11,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10792,12,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0
10800,1,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
10800,2,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10800,3,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10800,4,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
10800,5,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
10800,6,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0
10800,7,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
10800,8,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
10800,9,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
10800,10,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
10800,11,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10800,12,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
10821,1,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0
10821,2,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,3,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0
10821,4,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,5,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,6,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,7,1.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,8,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
10821,9,-2.0,-9.0,0.0,0.0,0.0,0.0,0.0
10821,10,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0
10821,11,-1.0,-8.0,0.0,0.0,0.0,0.0,0.0
10821,12,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
10849,1,-4.0,-10.5,0.0,0.0,0.0,0.0,0.0
10849,2,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0
10849,3,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10849,4,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
10849,5,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
10849,6,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
10849,7,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10849,8,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10849,9,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10849,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10849,11,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10849,12,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10868,1,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,2,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,3,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
10868,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
10868,8,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10868,9,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10868,10,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10868,11,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10868,12,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
10874,1,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
10874,2,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10874,3,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10874,4,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10874,5,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10874,6,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
10874,7,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10874,8,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10874,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10874,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10874,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
10874,12,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10918,1,-8.0,-4.0,0.0,0.0,0.0,0.0,0.0
10918,2,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0
10918,3,-6.0,-1.0,0.0,0.0,0.0,0.0,0.0
10918,4,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
10918,5,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
10918,6,-5.5,-14.0,0.0,0.0,0.0,0.0,0.0
10918,7,-4.0,-14.0,0.0,0.0,0.0,0.0,0.0
10918,8,-3.0,-12.0,0.0,0.0,0.0,0.0,0.0
10918,9,-5.0,-13.0,0.0,0.0,0.0,0.0,0.0
10918,10,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
10918,11,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0
10918,12,-4.0,-12.5,0.0,0.0,0.0,0.0,0.0
10926,1,-22.0,-17.0,0.0,0.0,0.0,0.0,0.0
10926,2,-19.0,-14.0,0.0,0.0,0.0,0.0,0.0
10926,3,-11.0,-12.0,0.0,0.0,0.0,0.0,0.0
10926,4,-9.0,-8.0,0.0,0.0,0.0,0.0,0.0
10926,5,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
10926,6,-9.0,-8.0,0.0,0.0,0.0,0.0,0.0
10926,7,-9.0,-8.0,0.0,0.0,0.0,0.0,0.0
10926,8,-2.0,4.0,0.0,0.0,0.0,0.0,0.0
10926,9,-3.0,1.0,0.0,0.0,0.0,0.0,0.0
10926,10,-14.5,-11.5,0.0,0.0,0.0,0.0,0.0
10926,11,-17.0,-16.0,0.0,0.0,0.0,0.0,0.0
10926,12,-12.0,-11.0,0.0,0.0,0.0,0.0,0.0
10967,1,-5.5,-1.0,0.0,0.0,0.0,0.0,0.0
10967,2,-6.0,-4.0,0.0,0.0,0.0,0.0,0.0
10967,3,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
10967,4,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
10967,5,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
10967,6,-8.0,-12.0,0.0,0.0,0.0,0.0,0.0
10967,7,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
10967,8,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0
10967,9,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0
10967,10,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0
10967,11,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0
10967,12,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0
10980,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10980,2,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10980,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10980,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10980,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10980,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
10980,7,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
10980,8,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10980,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
10980,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10980,11,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10980,12,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10990,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10990,2,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10990,3,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
10990,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10990,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
10990,6,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
10990,7,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10990,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10990,9,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
10990,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
10990,11,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10990,12,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
10994,1,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
10994,2,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
10994,3,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10994,4,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
10994,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10994,6,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
10994,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
10994,8,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
10994,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
10994,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10994,11,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
10994,12,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11003,1,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11003,2,-2.0,0.0,0.0,0.0,0.0,0.0,0.0
11003,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11003,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11003,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11003,6,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11003,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11003,8,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11003,9,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11003,10,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11003,11,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11003,12,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0
11013,1,-4.0,10.0,0.0,0.0,0.0,0.0,0.0
11013,2,-2.0,8.0,0.0,0.0,0.0,0.0,0.0
11013,3,-6.0,-9.5,0.0,0.0,0.0,0.0,0.0
11013,4,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11013,5,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11013,6,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11013,7,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11013,8,-3.0,-5.5,0.0,0.0,0.0,0.0,0.0
11013,9,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11013,10,-5.0,-13.0,0.0,0.0,0.0,0.0,0.0
11013,11,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11013,12,-2.0,-13.5,0.0,0.0,0.0,0.0,0.0
11027,1,-3.0,0.5,0.0,0.0,0.0,0.0,0.0
11027,2,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11027,3,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
11027,4,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11027,5,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
11027,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11027,7,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11027,8,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11027,9,-8.0,-9.5,0.0,0.0,0.0,0.0,0.0
11027,10,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11027,11,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0
11027,12,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11042,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11042,3,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11042,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11042,8,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11042,9,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0
11042,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,11,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11042,12,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0
11049,1,-8.0,-10.5,0.0,0.0,0.0,0.0,0.0
11049,2,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0
11049,3,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11049,4,-8.0,-13.0,0.0,0.0,0.0,0.0,0.0
11049,5,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0
11049,6,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11049,7,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0
11049,8,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0
11049,9,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11049,10,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11049,11,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0
11049,12,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11057,1,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11057,2,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11057,3,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11057,4,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11057,5,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0
11057,6,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
11057,7,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0
11057,8,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0
11057,9,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11057,10,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11057,11,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11057,12,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0
11066,1,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11066,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11066,3,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11066,4,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11066,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11066,6,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0
11066,7,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11066,8,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11066,9,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0
11066,10,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0
11066,11,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0
11066,12,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0
11067,1,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0
11067,2,-3.0,1.0,0.0,0.0,0.0,0.0,0.0
11067,3,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
11067,4,-7.0,-9.0,0.0,0.0,0.0,0.0,0.0
11067,5,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11067,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11067,7,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11067,8,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11067,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11067,10,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11067,11,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0
11067,12,-4.0,-2.5,0.0,0.0,0.0,0.0,0.0
11076,1,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0
11076,2,-7.0,-3.5,0.0,0.0,0.0,0.0,0.0
11076,3,-9.0,-14.0,0.0,0.0,0.0,0.0,0.0
11076,4,-10.0,-16.0,0.0,0.0,0.0,0.0,0.0
11076,5,-10.0,-14.0,0.0,0.0,0.0,0.0,0.0
11076,6,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0
11076,7,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0
11076,8,-6.5,-4.5,0.0,0.0,0.0,0.0,0.0
11076,9,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11076,10,-9.0,-7.5,0.0,0.0,0.0,0.0,0.0
11076,11,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0
11076,12,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11092,1,-14.0,1.5,0.0,0.0,0.0,0.0,0.0
11092,2,-10.0,-3.5,0.0,0.0,0.0,0.0,0.0
11092,3,-9.0,-10.0,0.0,0.0,0.0,0.0,0.0
11092,4,-10.0,-16.0,0.0,0.0,0.0,0.0,0.0
11092,5,-8.0,-8.0,0.0,0.0,0.0,0.0,0.0
11092,6,-7.0,-7.5,0.0,0.0,0.0,0.0,0.0
11092,7,-7.0,-2.0,0.0,0.0,0.0,0.0,0.0
11092,8,-10.0,-7.0,0.0,0.0,0.0,0.0,0.0
11092,9,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11092,10,-6.0,-13.0,0.0,0.0,0.0,0.0,0.0
11092,11,-8.0,-12.0,0.0,0.0,0.0,0.0,0.0
11092,12,-10.0,-9.0,0.0,0.0,0.0,0.0,0.0
11097,1,-9.0,-15.0,0.0,0.0,0.0,0.0,0.0
11097,2,-7.0,-8.5,0.0,0.0,0.0,0.0,0.0
11097,3,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0
11097,4,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0
11097,5,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0
11097,6,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
11097,7,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0
11097,8,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11097,9,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11097,10,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0
11097,11,-6.0,0.5,0.0,0.0,0.0,0.0,0.0
11097,12,-8.0,-10.0,0.0,0.0,0.0,0.0,0.0
11109,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11109,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11109,3,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11109,4,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11109,5,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11109,6,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0
11109,7,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
11109,8,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11109,9,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11109,10,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11109,11,-4.5,-8.0,0.0,0.0,0.0,0.0,0.0
11109,12,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11111,1,-5.5,-3.0,0.0,0.0,0.0,0.0,0.0
11111,2,-4.0,1.5,0.0,0.0,0.0,0.0,0.0
11111,3,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11111,4,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11111,5,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11111,6,-2.5,1.0,0.0,0.0,0.0,0.0,0.0
11111,7,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0
11111,8,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0
11111,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11111,10,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11111,11,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11111,12,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11122,1,-7.0,-16.0,0.0,0.0,0.0,0.0,0.0
11122,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0
11122,3,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0
11122,4,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0
11122,5,-7.0,-10.0,0.0,0.0,0.0,0.0,0.0
11122,6,-7.0,-5.0,0.0,0.0,0.0,0.0,0.0
11122,7,-6.0,-6.5,0.0,0.0,0.0,0.0,0.0
11122,8,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0
11122,9,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0
11122,10,-7.0,-8.5,0.0,0.0,0.0,0.0,0.0
11122,11,-8.0,-13.0,0.0,0.0,0.0,0.0,0.0
11122,12,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11140,1,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11140,2,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11140,3,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0
11140,4,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11140,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11140,6,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11140,7,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11140,8,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11140,9,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0
11140,10,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11140,11,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0
11140,12,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11146,1,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11146,2,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11146,3,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0
11146,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0
11146,5,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11146,6,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0
11146,7,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0
11146,8,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11146,9,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0
11146,10,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0
11146,11,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11146,12,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11150,1,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0
11150,2,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0
11150,3,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0
11150,4,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0
11150,5,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0
11150,6,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0
11150,7,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11150,8,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0
11150,9,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0
11150,10,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0
11150,11,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0
11150,12,-4.0,-13.0,0.0,0.0,0.0,0.0,0.0
11193,1,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11193,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11193,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
11193,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0
11193,5,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0
