dest_airport_id,fl_month,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay
10731,10,-4.0,0.0,0.0,0.0,0.0,0.0
10731,11,-6.0,0.0,0.0,0.0,0.0,0.0
10731,12,-9.0,0.0,0.0,0.0,0.0,0.0
10732,1,0.0,0.0,0.0,0.0,0.0,0.0
10732,2,0.0,0.0,0.0,0.0,0.0,0.0
10732,3,-2.0,0.0,0.0,0.0,0.0,0.0
10732,4,0.0,0.0,0.0,0.0,0.0,0.0
10732,5,-1.0,0.0,0.0,0.0,0.0,0.0
10732,6,2.0,0.0,0.0,0.0,0.0,0.0
10732,7,3.0,0.0,0.0,0.0,0.0,0.0
10732,8,3.0,0.0,0.0,0.0,0.0,0.0
10732,9,-7.0,0.0,0.0,0.0,0.0,0.0
10732,10,-4.0,0.0,0.0,0.0,0.0,0.0
10732,11,-3.5,0.0,0.0,0.0,0.0,0.0
10732,12,1.0,0.0,0.0,0.0,0.0,0.0
10739,1,-18.0,0.0,0.0,0.0,0.0,0.0
10739,2,-12.0,0.0,0.0,0.0,0.0,0.0
10739,3,-8.0,0.0,0.0,0.0,0.0,0.0
10739,4,-9.0,0.0,0.0,0.0,0.0,0.0
10739,5,-9.0,0.0,0.0,0.0,0.0,0.0
10739,6,-8.0,0.0,0.0,0.0,0.0,0.0
10739,7,-10.0,0.0,0.0,0.0,0.0,0.0
10739,8,-11.0,0.0,0.0,0.0,0.0,0.0
10739,9,-10.0,0.0,0.0,0.0,0.0,0.0
10739,10,-12.0,0.0,0.0,0.0,0.0,0.0
10739,11,-15.0,0.0,0.0,0.0,0.0,0.0
10739,12,-18.0,0.0,0.0,0.0,0.0,0.0
10747,1,-7.0,0.0,0.0,0.0,0.0,0.0
10747,2,-1.0,0.0,0.0,0.0,0.0,0.0
10747,3,-6.0,0.0,0.0,0.0,0.0,0.0
10747,4,-6.0,0.0,0.0,0.0,0.0,0.0
10747,5,-7.0,0.0,0.0,0.0,0.0,0.0
10747,6,-2.0,0.0,0.0,0.0,0.0,0.0
10747,7,-5.0,0.0,0.0,0.0,0.0,0.0
10747,8,-7.0,0.0,0.0,0.0,0.0,0.0
10747,9,-8.0,0.0,0.0,0.0,0.0,0.0
10747,10,-6.0,0.0,0.0,0.0,0.0,0.0
10747,11,-7.0,0.0,0.0,0.0,0.0,0.0
10747,12,-5.0,0.0,0.0,0.0,0.0,0.0
10754,1,-15.5,0.0,0.0,0.0,0.0,0.0
10754,2,-14.0,0.0,0.0,0.0,0.0,0.0
10754,3,-15.0,0.0,0.0,0.0,0.0,0.0
10754,4,-14.0,0.0,0.0,0.0,0.0,0.0
10754,5,-12.0,0.0,0.0,0.0,0.0,0.0
10754,6,-13.0,0.0,0.0,0.0,0.0,0.0
10754,7,-14.0,0.0,0.0,0.0,0.0,0.0
10754,8,-11.0,0.0,0.0,0.0,0.0,0.0
10754,9,-16.0,0.0,0.0,0.0,0.0,0.0
10754,10,-13.0,0.0,0.0,0.0,0.0,0.0
10754,11,-12.0,0.0,0.0,0.0,0.0,0.0
10754,12,-9.0,0.0,0.0,0.0,0.0,0.0
10779,1,-20.0,0.0,0.0,0.0,0.0,0.0
10779,2,-14.0,0.0,0.0,0.0,0.0,0.0
10779,3,-12.0,0.0,0.0,0.0,0.0,0.0
10779,4,-12.0,0.0,0.0,0.0,0.0,0.0
10779,5,-11.0,0.0,0.0,0.0,0.0,0.0
10779,6,-9.0,0.0,0.0,0.0,0.0,0.0
10779,7,-11.0,0.0,0.0,0.0,0.0,0.0
10779,8,-8.0,0.0,0.0,0.0,0.0,0.0
10779,9,-12.0,0.0,0.0,0.0,0.0,0.0
10779,10,-14.0,0.0,0.0,0.0,0.0,0.0
10779,11,-14.0,0.0,0.0,0.0,0.0,0.0
10779,12,-18.0,0.0,0.0,0.0,0.0,0.0
10781,1,-9.0,0.0,0.0,0.0,0.0,0.0
10781,2,-7.0,0.0,0.0,0.0,0.0,0.0
10781,3,-9.0,0.0,0.0,0.0,0.0,0.0
10781,4,-8.0,0.0,0.0,0.0,0.0,0.0
10781,5,-8.0,0.0,0.0,0.0,0.0,0.0
10781,6,-5.0,0.0,0.0,0.0,0.0,0.0
10781,7,-4.5,0.0,0.0,0.0,0.0,0.0
10781,8,-5.5,0.0,0.0,0.0,0.0,0.0
10781,9,-7.0,0.0,0.0,0.0,0.0,0.0
10781,10,-4.0,0.0,0.0,0.0,0.0,0.0
10781,11,-7.0,0.0,0.0,0.0,0.0,0.0
10781,12,-8.0,0.0,0.0,0.0,0.0,0.0
10785,1,-5.0,0.0,0.0,0.0,0.0,0.0
10785,2,-8.0,0.0,0.0,0.0,0.0,0.0
10785,3,-6.0,0.0,0.0,0.0,0.0,0.0
10785,4,-7.0,0.0,0.0,0.0,0.0,0.0
10785,5,-6.0,0.0,0.0,0.0,0.0,0.0
10785,6,-4.0,0.0,0.0,0.0,0.0,0.0
10785,7,-5.0,0.0,0.0,0.0,0.0,0.0
10785,8,-4.0,0.0,0.0,0.0,0.0,0.0
10785,9,-8.0,0.0,0.0,0.0,0.0,0.0
10785,10,-7.0,0.0,0.0,0.0,0.0,0.0
10785,11,-7.0,0.0,0.0,0.0,0.0,0.0
10785,12,-6.0,0.0,0.0,0.0,0.0,0.0
10792,1,-6.0,0.0,0.0,0.0,0.0,0.0
10792,2,-7.0,0.0,0.0,0.0,0.0,0.0
10792,3,-7.0,0.0,0.0,0.0,0.0,0.0
10792,4,-6.0,0.0,0.0,0.0,0.0,0.0
10792,5,-5.0,0.0,0.0,0.0,0.0,0.0
10792,6,-4.0,0.0,0.0,0.0,0.0,0.0
10792,7,-5.0,0.0,0.0,0.0,0.0,0.0
10792,8,-5.0,0.0,0.0,0.0,0.0,0.0
10792,9,-8.0,0.0,0.0,0.0,0.0,0.0
10792,10,-7.0,0.0,0.0,0.0,0.0,0.0
10792,11,-7.0,0.0,0.0,0.0,0.0,0.0
10792,12,-6.0,0.0,0.0,0.0,0.0,0.0
10800,1,-5.0,0.0,0.0,0.0,0.0,0.0
10800,2,-3.0,0.0,0.0,0.0,0.0,0.0
10800,3,-2.0,0.0,0.0,0.0,0.0,0.0
10800,4,-4.0,0.0,0.0,0.0,0.0,0.0
10800,5,-3.0,0.0,0.0,0.0,0.0,0.0
10800,6,-4.0,0.0,0.0,0.0,0.0,0.0
10800,7,-5.0,0.0,0.0,0.0,0.0,0.0
10800,8,-5.0,0.0,0.0,0.0,0.0,0.0
10800,9,-7.0,0.0,0.0,0.0,0.0,0.0
10800,10,-6.0,0.0,0.0,0.0,0.0,0.0
10800,11,-5.0,0.0,0.0,0.0,0.0,0.0
10800,12,-2.0,0.0,0.0,0.0,0.0,0.0
10821,1,-8.0,0.0,0.0,0.0,0.0,0.0
10821,2,-9.0,0.0,0.0,0.0,0.0,0.0
10821,3,-7.0,0.0,0.0,0.0,0.0,0.0
10821,4,-7.0,0.0,0.0,0.0,0.0,0.0
10821,5,-5.0,0.0,0.0,0.0,0.0,0.0
10821,6,-6.0,0.0,0.0,0.0,0.0,0.0
10821,7,-4.0,0.0,0.0,0.0,0.0,0.0
10821,8,-5.0,0.0,0.0,0.0,0.0,0.0
10821,9,-9.0,0.0,0.0,0.0,0.0,0.0
10821,10,-8.0,0.0,0.0,0.0,0.0,0.0
10821,11,-8.0,0.0,0.0,0.0,0.0,0.0
10821,12,-6.0,0.0,0.0,0.0,0.0,0.0
10849,1,-7.0,0.0,0.0,0.0,0.0,0.0
10849,2,-4.0,0.0,0.0,0.0,0.0,0.0
10849,3,-8.0,0.0,0.0,0.0,0.0,0.0
10849,4,-7.0,0.0,0.0,0.0,0.0,0.0
10849,5,-6.0,0.0,0.0,0.0,0.0,0.0
10849,6,-5.0,0.0,0.0,0.0,0.0,0.0
10849,7,-6.0,0.0,0.0,0.0,0.0,0.0
10849,8,-5.0,0.0,0.0,0.0,0.0,0.0
10849,9,-10.0,0.0,0.0,0.0,0.0,0.0
10849,10,-7.0,0.0,0.0,0.0,0.0,0.0
10849,11,-7.0,0.0,0.0,0.0,0.0,0.0
10849,12,-8.0,0.0,0.0,0.0,0.0,0.0
10868,1,-6.0,0.0,0.0,0.0,0.0,0.0
10868,2,-6.0,0.0,0.0,0.0,0.0,0.0
10868,3,-7.0,0.0,0.0,0.0,0.0,0.0
10868,4,-6.0,0.0,0.0,0.0,0.0,0.0
10868,5,-6.0,0.0,0.0,0.0,0.0,0.0
10868,6,-2.0,0.0,0.0,0.0,0.0,0.0
10868,7,-4.0,0.0,0.0,0.0,0.0,0.0
10868,8,-5.0,0.0,0.0,0.0,0.0,0.0
10868,9,-8.0,0.0,0.0,0.0,0.0,0.0
10868,10,-6.0,0.0,0.0,0.0,0.0,0.0
10868,11,-7.0,0.0,0.0,0.0,0.0,0.0
10868,12,-6.0,0.0,0.0,0.0,0.0,0.0
10874,1,-4.0,0.0,0.0,0.0,0.0,0.0
10874,2,-4.0,0.0,0.0,0.0,0.0,0.0
10874,3,-5.0,0.0,0.0,0.0,0.0,0.0
10874,4,-4.0,0.0,0.0,0.0,0.0,0.0
10874,5,-4.0,0.0,0.0,0.0,0.0,0.0
10874,6,0.0,0.0,0.0,0.0,0.0,0.0
10874,7,-2.0,0.0,0.0,0.0,0.0,0.0
10874,8,-3.0,0.0,0.0,0.0,0.0,0.0
10874,9,-7.0,0.0,0.0,0.0,0.0,0.0
10874,10,-4.0,0.0,0.0,0.0,0.0,0.0
10874,11,-4.0,0.0,0.0,0.0,0.0,0.0
10874,12,-3.0,0.0,0.0,0.0,0.0,0.0
10918,1,-3.0,0.0,0.0,0.0,0.0,0.0
10918,2,2.0,0.0,0.0,0.0,0.0,0.0
10918,3,2.0,0.0,0.0,0.0,0.0,0.0
10918,4,-3.0,0.0,0.0,0.0,0.0,0.0
10918,5,-1.5,0.0,0.0,0.0,0.0,0.0
10918,6,-3.0,0.0,0.0,0.0,0.0,0.0
10918,7,-3.0,0.0,0.0,0.0,0.0,0.0
10918,8,-3.0,0.0,0.0,0.0,0.0,0.0
10918,9,-3.0,0.0,0.0,0.0,0.0,0.0
10918,10,-3.0,0.0,0.0,0.0,0.0,0.0
10918,11,-4.0,0.0,0.0,0.0,0.0,0.0
10918,12,-6.0,0.0,0.0,0.0,0.0,0.0
10926,1,-9.0,0.0,0.0,0.0,0.0,0.0
10926,2,-8.0,0.0,0.0,0.0,0.0,0.0
10926,3,-2.0,0.0,0.0,0.0,0.0,0.0
10926,4,-1.0,0.0,0.0,0.0,0.0,0.0
10926,5,1.5,0.0,0.0,0.0,0.0,0.0
10926,6,-4.0,0.0,0.0,0.0,0.0,0.0
10926,7,-4.0,0.0,0.0,0.0,0.0,0.0
10926,8,-3.0,0.0,0.0,0.0,0.0,0.0
10926,9,1.0,0.0,0.0,0.0,0.0,0.0
10926,10,-4.0,0.0,0.0,0.0,0.0,0.0
10926,11,-5.5,0.0,0.0,0.0,0.0,0.0
10926,12,-3.0,0.0,0.0,0.0,0.0,0.0
10967,1,-8.0,0.0,0.0,0.0,0.0,0.0
10967,2,-5.0,0.0,0.0,0.0,0.0,0.0
10967,3,-14.5,0.0,0.0,0.0,0.0,0.0
10967,4,-9.0,0.0,0.0,0.0,0.0,0.0
10967,5,-13.5,0.0,0.0,0.0,0.0,0.0
10967,6,-7.5,0.0,0.0,0.0,0.0,0.0
10967,7,-19.0,0.0,0.0,0.0,0.0,0.0
10967,8,-15.0,0.0,0.0,0.0,0.0,0.0
10967,9,-19.0,0.0,0.0,0.0,0.0,0.0
10967,10,-15.0,0.0,0.0,0.0,0.0,0.0
10967,11,-15.0,0.0,0.0,0.0,0.0,0.0
10967,12,-10.0,0.0,0.0,0.0,0.0,0.0
10980,1,-5.0,0.0,0.0,0.0,0.0,0.0
10980,2,-4.0,0.0,0.0,0.0,0.0,0.0
10980,3,-7.0,0.0,0.0,0.0,0.0,0.0
10980,4,-7.0,0.0,0.0,0.0,0.0,0.0
10980,5,-6.0,0.0,0.0,0.0,0.0,0.0
10980,6,-3.0,0.0,0.0,0.0,0.0,0.0
10980,7,-4.0,0.0,0.0,0.0,0.0,0.0
10980,8,-5.0,0.0,0.0,0.0,0.0,0.0
10980,9,-7.0,0.0,0.0,0.0,0.0,0.0
10980,10,-6.0,0.0,0.0,0.0,0.0,0.0
10980,11,-6.0,0.0,0.0,0.0,0.0,0.0
10980,12,-6.0,0.0,0.0,0.0,0.0,0.0
10990,1,-6.0,0.0,0.0,0.0,0.0,0.0
10990,2,-7.0,0.0,0.0,0.0,0.0,0.0
10990,3,-9.0,0.0,0.0,0.0,0.0,0.0
10990,4,-7.0,0.0,0.0,0.0,0.0,0.0
10990,5,-5.0,0.0,0.0,0.0,0.0,0.0
10990,6,-4.0,0.0,0.0,0.0,0.0,0.0
10990,7,-4.0,0.0,0.0,0.0,0.0,0.0
10990,8,-5.0,0.0,0.0,0.0,0.0,0.0
10990,9,-8.0,0.0,0.0,0.0,0.0,0.0
10990,10,-7.0,0.0,0.0,0.0,0.0,0.0
10990,11,-7.0,0.0,0.0,0.0,0.0,0.0
10990,12,-7.0,0.0,0.0,0.0,0.0,0.0
10994,1,-6.0,0.0,0.0,0.0,0.0,0.0
10994,2,-7.0,0.0,0.0,0.0,0.0,0.0
10994,3,-7.0,0.0,0.0,0.0,0.0,0.0
10994,4,-7.0,0.0,0.0,0.0,0.0,0.0
10994,5,-7.0,0.0,0.0,0.0,0.0,0.0
10994,6,-4.0,0.0,0.0,0.0,0.0,0.0
10994,7,-5.0,0.0,0.0,0.0,0.0,0.0
10994,8,-5.5,0.0,0.0,0.0,0.0,0.0
10994,9,-10.0,0.0,0.0,0.0,0.0,0.0
10994,10,-7.0,0.0,0.0,0.0,0.0,0.0
10994,11,-6.0,0.0,0.0,0.0,0.0,0.0
10994,12,-6.0,0.0,0.0,0.0,0.0,0.0
11003,1,-6.0,0.0,0.0,0.0,0.0,0.0
11003,2,-4.0,0.0,0.0,0.0,0.0,0.0
11003,3,-8.0,0.0,0.0,0.0,0.0,0.0
11003,4,-7.0,0.0,0.0,0.0,0.0,0.0
11003,5,-6.0,0.0,0.0,0.0,0.0,0.0
11003,6,-4.0,0.0,0.0,0.0,0.0,0.0
11003,7,-4.0,0.0,0.0,0.0,0.0,0.0
11003,8,-5.0,0.0,0.0,0.0,0.0,0.0
11003,9,-7.0,0.0,0.0,0.0,0.0,0.0
11003,10,-6.0,0.0,0.0,0.0,0.0,0.0
11003,11,-7.0,0.0,0.0,0.0,0.0,0.0
11003,12,-7.0,0.0,0.0,0.0,0.0,0.0
11013,1,-8.5,0.0,0.0,0.0,0.0,0.0
11013,2,-14.0,0.0,0.0,0.0,0.0,0.0
11013,3,-14.0,0.0,0.0,0.0,0.0,0.0
11013,4,-12.0,0.0,0.0,0.0,0.0,0.0
11013,5,-7.5,0.0,0.0,0.0,0.0,0.0
11013,6,-9.0,0.0,0.0,0.0,0.0,0.0
11013,7,-10.0,0.0,0.0,0.0,0.0,0.0
11013,8,-15.0,0.0,0.0,0.0,0.0,0.0
11013,9,-13.0,0.0,0.0,0.0,0.0,0.0
11013,10,-12.0,0.0,0.0,0.0,0.0,0.0
11013,11,-9.0,0.0,0.0,0.0,0.0,0.0
11013,12,-16.0,0.0,0.0,0.0,0.0,0.0
11027,1,-9.0,0.0,0.0,0.0,0.0,0.0
11027,2,-11.0,0.0,0.0,0.0,0.0,0.0
11027,3,-4.0,0.0,0.0,0.0,0.0,0.0
11027,4,-10.0,0.0,0.0,0.0,0.0,0.0
11027,5,-7.0,0.0,0.0,0.0,0.0,0.0
11027,6,-3.0,0.0,0.0,0.0,0.0,0.0
11027,7,-5.0,0.0,0.0,0.0,0.0,0.0
11027,8,-6.0,0.0,0.0,0.0,0.0,0.0
11027,9,-9.0,0.0,0.0,0.0,0.0,0.0
11027,10,-8.0,0.0,0.0,0.0,0.0,0.0
11027,11,-5.0,0.0,0.0,0.0,0.0,0.0
11027,12,-6.0,0.0,0.0,0.0,0.0,0.0
11042,1,-6.0,0.0,0.0,0.0,0.0,0.0
11042,2,-8.0,0.0,0.0,0.0,0.0,0.0
11042,3,-7.0,0.0,0.0,0.0,0.0,0.0
11042,4,-7.0,0.0,0.0,0.0,0.0,0.0
11042,5,-6.0,0.0,0.0,0.0,0.0,0.0
11042,6,-4.0,0.0,0.0,0.0,0.0,0.0
11042,7,-5.5,0.0,0.0,0.0,0.0,0.0
11042,8,-5.0,0.0,0.0,0.0,0.0,0.0
11042,9,-9.0,0.0,0.0,0.0,0.0,0.0
11042,10,-7.0,0.0,0.0,0.0,0.0,0.0
11042,11,-6.0,0.0,0.0,0.0,0.0,0.0
11042,12,-7.0,0.0,0.0,0.0,0.0,0.0
11049,1,-8.0,0.0,0.0,0.0,0.0,0.0
11049,2,-4.0,0.0,0.0,0.0,0.0,0.0
11049,3,-7.0,0.0,0.0,0.0,0.0,0.0
11049,4,-8.0,0.0,0.0,0.0,0.0,0.0
11049,5,-8.0,0.0,0.0,0.0,0.0,0.0
11049,6,-1.0,0.0,0.0,0.0,0.0,0.0
11049,7,-2.0,0.0,0.0,0.0,0.0,0.0
11049,8,-3.0,0.0,0.0,0.0,0.0,0.0
11049,9,-6.0,0.0,0.0,0.0,0.0,0.0
11049,10,-5.0,0.0,0.0,0.0,0.0,0.0
11049,11,-8.0,0.0,0.0,0.0,0.0,0.0
11049,12,-7.0,0.0,0.0,0.0,0.0,0.0
11057,1,-7.0,0.0,0.0,0.0,0.0,0.0
11057,2,-6.0,0.0,0.0,0.0,0.0,0.0
11057,3,-6.0,0.0,0.0,0.0,0.0,0.0
11057,4,-5.0,0.0,0.0,0.0,0.0,0.0
11057,5,-6.0,0.0,0.0,0.0,0.0,0.0
11057,6,-5.0,0.0,0.0,0.0,0.0,0.0
11057,7,-6.0,0.0,0.0,0.0,0.0,0.0
11057,8,-7.0,0.0,0.0,0.0,0.0,0.0
11057,9,-9.0,0.0,0.0,0.0,0.0,0.0
11057,10,-8.0,0.0,0.0,0.0,0.0,0.0
11057,11,-8.0,0.0,0.0,0.0,0.0,0.0
11057,12,-6.0,0.0,0.0,0.0,0.0,0.0
11066,1,-5.0,0.0,0.0,0.0,0.0,0.0
11066,2,-6.0,0.0,0.0,0.0,0.0,0.0
11066,3,-6.0,0.0,0.0,0.0,0.0,0.0
11066,4,-6.0,0.0,0.0,0.0,0.0,0.0
11066,5,-6.0,0.0,0.0,0.0,0.0,0.0
11066,6,-4.0,0.0,0.0,0.0,0.0,0.0
11066,7,-6.0,0.0,0.0,0.0,0.0,0.0
11066,8,-6.0,0.0,0.0,0.0,0.0,0.0
11066,9,-8.0,0.0,0.0,0.0,0.0,0.0
11066,10,-7.0,0.0,0.0,0.0,0.0,0.0
11066,11,-7.0,0.0,0.0,0.0,0.0,0.0
11066,12,-7.0,0.0,0.0,0.0,0.0,0.0
11067,1,-1.0,0.0,0.0,0.0,0.0,0.0
11067,2,-1.0,0.0,0.0,0.0,0.0,0.0
11067,3,-6.0,0.0,0.0,0.0,0.0,0.0
11067,4,-7.0,0.0,0.0,0.0,0.0,0.0
11067,5,-6.0,0.0,0.0,0.0,0.0,0.0
11067,6,2.0,0.0,0.0,0.0,0.0,0.0
11067,7,0.0,0.0,0.0,0.0,0.0,0.0
11067,8,-2.0,0.0,0.0,0.0,0.0,0.0
11067,9,-3.0,0.0,0.0,0.0,0.0,0.0
11067,10,-3.0,0.0,0.0,0.0,0.0,0.0
11067,11,-5.0,0.0,0.0,0.0,0.0,0.0
11067,12,-4.0,0.0,0.0,0.0,0.0,0.0
11076,1,-1.5,0.0,0.0,0.0,0.0,0.0
11076,2,-6.0,0.0,0.0,0.0,0.0,0.0
11076,3,-8.0,0.0,0.0,0.0,0.0,0.0
11076,4,-7.0,0.0,0.0,0.0,0.0,0.0
11076,5,-4.0,0.0,0.0,0.0,0.0,0.0
11076,6,6.0,0.0,0.0,0.0,0.0,0.0
11076,7,0.0,0.0,0.0,0.0,0.0,0.0
11076,8,6.0,0.0,0.0,0.0,0.0,0.0
11076,9,-4.5,0.0,0.0,0.0,0.0,0.0
11076,10,-3.0,0.0,0.0,0.0,0.0,0.0
11076,11,-3.0,0.0,0.0,0.0,0.0,0.0
11076,12,0.0,0.0,0.0,0.0,0.0,0.0
11092,1,-13.5,0.0,0.0,0.0,0.0,0.0
11092,2,0.0,0.0,0.0,0.0,0.0,0.0
11092,3,-6.5,0.0,0.0,0.0,0.0,0.0
11092,4,-16.0,0.0,0.0,0.0,0.0,0.0
11092,5,-9.0,0.0,0.0,0.0,0.0,0.0
11092,6,-2.0,0.0,0.0,0.0,0.0,0.0
11092,7,1.0,0.0,0.0,0.0,0.0,0.0
11092,8,-3.0,0.0,0.0,0.0,0.0,0.0
11092,9,-10.0,0.0,0.0,0.0,0.0,0.0
11092,10,-6.0,0.0,0.0,0.0,0.0,0.0
11092,11,-9.0,0.0,0.0,0.0,0.0,0.0
11092,12,-14.0,0.0,0.0,0.0,0.0,0.0
11097,1,-11.0,0.0,0.0,0.0,0.0,0.0
11097,2,-2.0,0.0,0.0,0.0,0.0,0.0
11097,3,-4.0,0.0,0.0,0.0,0.0,0.0
11097,4,-5.0,0.0,0.0,0.0,0.0,0.0
11097,5,-4.0,0.0,0.0,0.0,0.0,0.0
11097,6,-1.0,0.0,0.0,0.0,0.0,0.0
11097,7,0.0,0.0,0.0,0.0,0.0,0.0
11097,8,-1.0,0.0,0.0,0.0,0.0,0.0
11097,9,-8.0,0.0,0.0,0.0,0.0,0.0
11097,10,-5.0,0.0,0.0,0.0,0.0,0.0
11097,11,-3.0,0.0,0.0,0.0,0.0,0.0
11097,12,-6.0,0.0,0.0,0.0,0.0,0.0
11109,1,-7.0,0.0,0.0,0.0,0.0,0.0
11109,2,-2.0,0.0,0.0,0.0,0.0,0.0
11109,3,-6.0,0.0,0.0,0.0,0.0,0.0
11109,4,-7.0,0.0,0.0,0.0,0.0,0.0
11109,5,-4.0,0.0,0.0,0.0,0.0,0.0
11109,6,-1.0,0.0,0.0,0.0,0.0,0.0
11109,7,-3.0,0.0,0.0,0.0,0.0,0.0
11109,8,-3.0,0.0,0.0,0.0,0.0,0.0
11109,9,-7.0,0.0,0.0,0.0,0.0,0.0
11109,10,-3.0,0.0,0.0,0.0,0.0,0.0
11109,11,-4.0,0.0,0.0,0.0,0.0,0.0
11109,12,-5.0,0.0,0.0,0.0,0.0,0.0
11111,1,-3.0,0.0,0.0,0.0,0.0,0.0
11111,2,-1.0,0.0,0.0,0.0,0.0,0.0
11111,3,-7.0,0.0,0.0,0.0,0.0,0.0
11111,4,-6.0,0.0,0.0,0.0,0.0,0.0
11111,5,-1.0,0.0,0.0,0.0,0.0,0.0
11111,6,2.0,0.0,0.0,0.0,0.0,0.0
11111,7,1.0,0.0,0.0,0.0,0.0,0.0
11111,8,-3.0,0.0,0.0,0.0,0.0,0.0
11111,9,-3.0,0.0,0.0,0.0,0.0,0.0
11111,10,-3.0,0.0,0.0,0.0,0.0,0.0
11111,11,-4.0,0.0,0.0,0.0,0.0,0.0
11111,12,-5.0,0.0,0.0,0.0,0.0,0.0
11122,1,-11.0,0.0,0.0,0.0,0.0,0.0
11122,2,-8.0,0.0,0.0,0.0,0.0,0.0
11122,3,-10.0,0.0,0.0,0.0,0.0,0.0
11122,4,-10.0,0.0,0.0,0.0,0.0,0.0
11122,5,-7.5,0.0,0.0,0.0,0.0,0.0
11122,6,-3.0,0.0,0.0,0.0,0.0,0.0
11122,7,-6.0,0.0,0.0,0.0,0.0,0.0
11122,8,-6.0,0.0,0.0,0.0,0.0,0.0
11122,9,-13.0,0.0,0.0,0.0,0.0,0.0
11122,10,-8.0,0.0,0.0,0.0,0.0,0.0
11122,11,-9.5,0.0,0.0,0.0,0.0,0.0
11122,12,-11.0,0.0,0.0,0.0,0.0,0.0
11140,1,-8.0,0.0,0.0,0.0,0.0,0.0
11140,2,-2.0,0.0,0.0,0.0,0.0,0.0
11140,3,-6.0,0.0,0.0,0.0,0.0,0.0
11140,4,-6.0,0.0,0.0,0.0,0.0,0.0
11140,5,-6.0,0.0,0.0,0.0,0.0,0.0
11140,6,-2.0,0.0,0.0,0.0,0.0,0.0
11140,7,-4.0,0.0,0.0,0.0,0.0,0.0
11140,8,-5.0,0.0,0.0,0.0,0.0,0.0
11140,9,-8.0,0.0,0.0,0.0,0.0,0.0
11140,10,-3.0,0.0,0.0,0.0,0.0,0.0
11140,11,-6.0,0.0,0.0,0.0,0.0,0.0
11140,12,-6.0,0.0,0.0,0.0,0.0,0.0
11146,1,-6.0,0.0,0.0,0.0,0.0,0.0
11146,2,-6.0,0.0,0.0,0.0,0.0,0.0
11146,3,-6.0,0.0,0.0,0.0,0.0,0.0
11146,4,-6.0,0.0,0.0,0.0,0.0,0.0
11146,5,-5.0,0.0,0.0,0.0,0.0,0.0
11146,6,-4.0,0.0,0.0,0.0,0.0,0.0
11146,7,-4.0,0.0,0.0,0.0,0.0,0.0
11146,8,-6.0,0.0,0.0,0.0,0.0,0.0
11146,9,-7.0,0.0,0.0,0.0,0.0,0.0
11146,10,-6.0,0.0,0.0,0.0,0.0,0.0
11146,11,-6.0,0.0,0.0,0.0,0.0,0.0
11146,12,-5.0,0.0,0.0,0.0,0.0,0.0
11150,1,-10.0,0.0,0.0,0.0,0.0,0.0
11150,2,-5.0,0.0,0.0,0.0,0.0,0.0
11150,3,-3.0,0.0,0.0,0.0,0.0,0.0
11150,4,-5.0,0.0,0.0,0.0,0.0,0.0
11150,5,-7.0,0.0,0.0,0.0,0.0,0.0
11150,6,-1.0,0.0,0.0,0.0,0.0,0.0
11150,7,-6.0,0.0,0.0,0.0,0.0,0.0
11150,8,-5.0,0.0,0.0,0.0,0.0,0.0
11150,9,-7.5,0.0,0.0,0.0,0.0,0.0
11150,10,-3.5,0.0,0.0,0.0,0.0,0.0
11150,11,-7.0,0.0,0.0,0.0,0.0,0.0
11150,12,-10.0,0.0,0.0,0.0,0.0,0.0
11193,1,-7.0,0.0,0.0,0.0,0.0,0.0
11193,2,-7.0,0.0,0.0,0.0,0.0,0.0
11193,3,-8.0,0.0,0.0,0.0,0.0,0.0
11193,4,-7.0,0.0,0.0,0.0,0.0,0.0
11193,5,-7.0,0.0,0.0,0.0,0.0,0.0
11193,6,-4.0,0.0,0.0,0.0,0.0,0.0
11193,7,-6.0,0.0,0.0,0.0,0.0,0.0
11193,8,-6.0,0.0,0.0,0.0,0.0,0.0
11193,9,-8.0,0.0,0.0,0.0,0.0,0.0
11193,10,-7.0,0.0,0.0,0.0,0.0,0.0
11193,11,-7.0,0.0,0.0,0.0,0.0,0.0
11193,12,-8.0,0.0,0.0,0.0,0.0,0.0
11203,1,-9.0,0.0,0.0,0.0,0.0,0.0
11203,2,-4.0,0.0,0.0,0.0,0.0,0.0
11203,3,-9.0,0.0,0.0,0.0,0.0,0.0
11203,4,-9.0,0.0,0.0,0.0,0.0,0.0
11203,5,-8.0,0.0,0.0,0.0,0.0,0.0
11203,6,-5.0,0.0,0.0,0.0,0.0,0.0
11203,7,-8.0,0.0,0.0,0.0,0.0,0.0
11203,8,-6.5,0.0,0.0,0.0,0.0,0.0
11203,9,-8.0,0.0,0.0,0.0,0.0,0.0
11203,10,-8.0,0.0,0.0,0.0,0.0,0.0
11203,11,-9.0,0.0,0.0,0.0,0.0,0.0
11203,12,-10.0,0.0,0.0,0.0,0.0,0.0
11233,1,-4.5,0.0,0.0,0.0,0.0,0.0
11233,2,-9.0,0.0,0.0,0.0,0.0,0.0
11233,3,-9.0,0.0,0.0,0.0,0.0,0.0
11233,4,-9.0,0.0,0.0,0.0,0.0,0.0
11233,5,-18.0,0.0,0.0,0.0,0.0,0.0
11233,6,-18.0,0.0,0.0,0.0,0.0,0.0
