dest,fl_month,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,cancelled
CHO,9,3.395985401459854,2.582116788321168,2.1724452554744524,6.017335766423358,1.147810218978102,0.0,0.0
CHO,10,5.393864013266998,5.737976782752902,1.6708126036484245,5.416252072968491,0.5464344941956882,0.02736318407960199,0.0
CHO,11,3.798617113223855,2.6810717372515125,1.571305099394987,6.144338807260156,0.8262748487467588,0.12273120138288678,0.0
CHO,12,5.897920604914934,3.222117202268431,1.8204158790170133,5.718336483931947,2.6852551984877127,0.010396975425330813,0.0
CHS,1,3.3049645390070923,4.537825059101655,1.6973995271867612,4.436958234830575,0.5244286840031521,0.015760441292356184,0.0
CHS,2,2.7624852536374362,4.264254817145104,1.6539520251671254,4.3727880456154145,0.961462839166339,0.03303185214313802,0.0
CHS,3,2.208912768647282,3.970922882427307,1.236093552465234,4.140960809102402,0.32616940581542353,0.011061946902654867,0.0
CHS,4,4.610133495145631,4.346177184466019,1.7160194174757282,5.620145631067961,0.743628640776699,0.021237864077669904,0.0
CHS,5,3.5089044792228816,3.347814355099838,1.6208850512682138,5.40420939017809,1.0617916891527253,0.017269293038316244,0.0
CHS,6,8.960336864982342,5.232817169247487,2.6267318663406685,6.52078239608802,1.1700624830209183,0.0,0.0
CHS,7,8.72223673896002,4.4954272275934155,3.073425659785733,6.747060360595767,1.0214267049908545,0.0013065064018813691,0.0
CHS,8,8.716486486486486,5.127297297297297,2.726216216216216,6.495405405405405,1.4932432432432432,0.01027027027027027,0.0
CHS,9,-1.5268356931182088,2.6733618702667106,1.3203819558775107,3.882449785973,0.45242015146526177,0.008231807704972012,0.0
CHS,10,1.3582423733557234,3.3744752308984047,1.3895885810243493,4.067450321858383,0.2933109431849986,0.0,0.0
CHS,11,1.4793906810035842,3.3524492234169654,1.4014336917562724,3.5379330943847074,0.4489247311827957,0.03136200716845878,0.0
CHS,12,4.120086660476632,4.145156298359641,1.7465181058495822,5.053853296193129,0.4531104921077066,0.047972763850201175,0.0
CID,1,6.358426005132592,4.132591958939265,2.4833190761334474,5.174508126603935,2.669803250641574,0.0,0.0
CID,2,10.719811320754717,4.308490566037736,3.19811320754717,7.306603773584905,2.9981132075471697,0.09339622641509433,0.0
CID,3,0.782051282051282,3.4871794871794872,1.2692307692307692,3.414027149321267,0.8212669683257918,0.06561085972850679,0.0
CID,4,4.277128547579299,5.062604340567613,1.9348914858096828,3.4273789649415694,1.1118530884808013,0.0,0.0
CID,5,5.166156202143951,3.7618683001531394,1.9647779479326186,5.317764165390505,1.2212863705972434,0.0,0.0
CID,6,11.64,4.567407407407408,2.9792592592592593,8.038518518518519,2.051111111111111,0.0,0.0
CID,7,7.803779069767442,4.919331395348837,1.994186046511628,5.832848837209302,1.6184593023255813,0.0,0.0
CID,8,7.269093504639543,3.7558886509635974,1.926481084939329,6.543183440399715,1.3511777301927195,0.03354746609564597,0.0
CID,9,1.087920489296636,2.826452599388379,1.6674311926605505,3.5282874617737003,0.6376146788990825,0.0,0.0
CID,10,1.92533147243545,2.503140265177948,2.0565247732030705,3.6322400558269363,0.6217725052337753,0.0,0.0
CID,11,2.9182582123758594,3.0,2.1909854851031323,4.839572192513369,0.2322383498854087,0.0,0.0
CID,12,3.0037537537537538,4.156906906906907,1.9376876876876876,5.831831831831832,0.9557057057057057,0.0,0.0
CIU,1,10.822222222222223,7.711111111111111,5.822222222222222,7.544444444444444,2.688888888888889,0.0,0.0
CIU,2,10.71830985915493,2.6056338028169015,3.732394366197183,5.380281690140845,14.04225352112676,0.0,0.0
CIU,3,5.827160493827161,2.3950617283950617,1.7160493827160495,5.395061728395062,8.271604938271604,0.0,0.0
CIU,4,-2.182926829268293,2.573170731707317,3.073170731707317,3.658536585365854,0.18292682926829268,0.0,0.0
CIU,5,-2.5348837209302326,3.441860465116279,2.5,1.2093023255813953,0.8023255813953488,0.0,0.0
CIU,6,1.0625,5.05,0.2125,6.1,0.0,0.0,0.0
CIU,7,1.7468354430379747,6.227848101265823,0.3670886075949367,4.518987341772152,0.4810126582278481,0.0,0.0
CIU,8,-4.3076923076923075,2.934065934065934,2.032967032967033,2.065934065934066,0.5714285714285714,0.0,0.0
CIU,9,-9.419753086419753,1.0617283950617284,1.2839506172839505,0.08641975308641975,0.0,0.0,0.0
CIU,10,-6.8352941176470585,3.8941176470588235,0.7529411764705882,0.4823529411764706,0.29411764705882354,0.0,0.0
CIU,11,2.4942528735632186,7.126436781609195,2.6206896551724137,2.0689655172413794,2.0804597701149423,0.0,0.0
CIU,12,-6.049382716049383,3.4691358024691357,1.1728395061728396,0.5555555555555556,3.5925925925925926,0.0,0.0
CKB,1,3.694736842105263,6.147368421052631,1.831578947368421,5.494736842105263,0.3473684210526316,0.0,0.0
CKB,2,4.518518518518518,10.493827160493828,0.9876543209876543,4.938271604938271,0.24691358024691357,0.0,0.0
CKB,3,14.790909090909091,13.090909090909092,1.690909090909091,5.918181818181818,0.37272727272727274,0.0,0.0
CKB,4,-2.0833333333333335,2.40625,1.1458333333333333,5.375,0.11458333333333333,0.0,0.0
CKB,5,18.465346534653467,14.683168316831683,1.2574257425742574,10.693069306930694,0.693069306930693,0.0,0.0
CKB,6,18.63716814159292,3.8672566371681416,2.6371681415929205,10.778761061946902,8.353982300884956,0.0,0.0
CKB,7,16.60330578512397,10.090909090909092,2.1818181818181817,9.801652892561984,0.6446280991735537,0.0,0.0
CKB,8,19.73873873873874,9.99099099099099,3.8828828828828827,9.711711711711711,4.27027027027027,0.0,0.0
CKB,9,10.268817204301076,2.978494623655914,1.1505376344086022,14.720430107526882,0.7634408602150538,0.0,0.0
CKB,10,8.864406779661017,5.889830508474576,1.2457627118644068,9.754237288135593,0.0,0.0,0.0
CKB,11,26.715686274509803,12.558823529411764,2.9215686274509802,13.333333333333334,4.3431372549019605,0.0,0.0
CKB,12,4.803738317757009,5.11214953271028,2.7476635514018692,4.644859813084112,0.6261682242990654,0.0,0.0
CLE,1,5.865774058577406,4.296066945606695,2.2630962343096233,6.270962343096234,1.029623430962343,0.01506276150627615,0.0
CLE,2,4.623972847445517,4.042336548767417,2.0923544122901037,6.730439442658092,0.7645587709896392,0.020364415862808145,0.0
CLE,3,3.4023455119530897,4.1320102240264625,1.686513306269734,4.9400090211998195,0.44309126447150804,0.00736731318598707,0.0
CLE,4,5.03608168278827,4.4187010594196225,1.7408260402272377,6.17626285889759,0.40334715185014586,0.0053738676493167515,0.0
CLE,5,7.129205120571599,4.173563560583507,2.555522476927657,6.450133968442989,1.1690979458172075,0.008335814230425722,0.0
CLE,6,11.746982695942998,5.176239639377636,2.89094081721681,8.858659299112984,1.437109204595027,0.0063981387232805,0.0
CLE,7,10.055753093443322,4.978665908121178,3.004693500213341,8.026312046650547,1.4241217465509886,0.0062580002844545585,0.0
CLE,8,9.851057706144768,4.805727442797525,3.068355159015686,8.07842855087063,0.8776802417614045,0.03309828752338466,0.0
CLE,9,1.3858316540071307,3.192993334366765,1.9257479460548752,4.502867772438382,0.5343357618973803,0.0,0.0
CLE,10,1.6521674803965083,2.893327415298121,1.707057256990679,4.699511762094985,0.2753365882527001,0.016126645953543423,0.0
CLE,11,2.528575939374803,3.0858856962425008,1.4742658667508683,4.963530154720556,0.32775497316071994,0.0022102936532996525,0.0
CLE,12,4.101221640488657,4.19990480723465,1.7095034110740916,5.672536887196573,0.48342059336823734,0.004125019831826115,0.0
CLL,1,-1.475095785440613,2.363984674329502,0.6398467432950191,3.4559386973180075,0.0842911877394636,0.0,0.0
CLL,2,7.090534979423868,3.308641975308642,1.8888888888888888,4.596707818930041,1.8271604938271604,0.0,0.0
CLL,3,5.568627450980392,8.990196078431373,1.7549019607843137,1.8137254901960784,0.006535947712418301,0.0,0.0
CLL,4,1.3580645161290323,4.7612903225806456,1.0741935483870968,2.664516129032258,0.2161290322580645,0.0,0.0
CLL,5,6.8267148014440435,6.913357400722021,1.3249097472924187,5.23826714801444,1.1768953068592058,0.0,0.0
CLL,6,15.441509433962263,9.954716981132075,2.69811320754717,5.422641509433962,0.24528301886792453,0.0,0.0
CLL,7,8.378839590443686,3.856655290102389,1.8498293515358362,6.436860068259386,0.2525597269624573,0.0,0.0
CLL,8,14.65,6.58,4.8933333333333335,5.79,1.9566666666666668,0.0,0.0
CLL,9,10.398671096345515,6.25249169435216,2.7906976744186047,6.378737541528239,0.627906976744186,0.0,0.0
CLL,10,4.775577557755776,2.264026402640264,2.2442244224422443,3.8481848184818483,1.7359735973597359,0.0,0.0
CLL,11,0.7745098039215687,4.078431372549019,0.9444444444444444,1.8758169934640523,0.33986928104575165,0.0,0.0
CLL,12,6.032967032967033,4.322344322344322,1.956043956043956,5.677655677655678,1.413919413919414,0.0,0.0
CLT,1,0.8424172185430464,2.937615894039735,1.449569536423841,4.052317880794702,0.5128807947019868,0.011258278145695364,0.0
CLT,2,3.809522103603926,3.297664254495952,1.912158773375367,5.39481980368274,0.7116858923837501,0.01117718707458623,0.0
CLT,3,0.9745925065167551,2.96074243899375,1.2630570647906787,4.073521560252504,0.22483590339499387,0.007254797273954964,0.0
CLT,4,5.064900277544697,3.1366100819725036,2.560446653327309,5.723681662686374,0.5729361647195508,0.012134512360420836,0.0
CLT,5,5.408028518288902,3.302448853068816,2.384779913205208,5.731742095474272,0.8557656540607563,0.020334779913205207,0.0
CLT,6,7.692994213606198,4.3348916277093075,2.244597731210566,7.147242472784335,0.7896302592435189,0.006080617215338847,0.0
CLT,7,5.706304218471078,3.669098994707338,2.3718956499953023,6.447997244057499,0.8754815069994676,0.012370423726159532,0.0
CLT,8,5.951621770203409,3.440229674424287,3.3117097306212204,6.559342740211349,0.8012949728177875,0.010353674179952355,0.0
CLT,9,-1.6730966090850927,2.7217850287907868,1.502815099168266,3.6389315419065897,0.2986244401791427,0.015355086372360844,0.0
CLT,10,-0.7016538300794077,2.6163651561287242,1.1073198399904471,4.243089139650128,0.19374291002447908,0.004059943877246403,0.0
CLT,11,-0.01573208722741433,2.948380062305296,1.1805607476635513,4.442897196261682,0.24897196261682242,0.011838006230529595,0.0
CLT,12,2.4156377291242364,3.1194946537678208,1.5453793279022403,5.36087067209776,0.3594386456211813,0.012219959266802444,0.0
CMH,1,6.031384505021521,4.251972740315638,2.2284791965566715,5.901542324246772,1.1741391678622668,0.014526542324246772,0.0
CMH,2,4.759778668193093,4.29803472619729,1.8299942759015455,5.898111047510017,0.6199198626216371,0.003816065636328945,0.0
CMH,3,2.612263858779808,3.8456178383400434,1.4665531124187055,4.270362341282131,0.23722514710436668,0.006503561474140601,0.0
CMH,4,4.817593790426908,3.7765200517464423,1.8297218628719276,5.859961190168176,0.41203104786545924,0.00016170763260025875,0.0
CMH,5,5.165771175726928,3.845922882427307,1.870259165613148,5.956384323640961,0.4897281921618205,0.008375474083438686,0.0
CMH,6,11.268020144790682,5.473559962228517,2.6282656594271323,8.170915958451369,0.9087189172175008,0.016367642429965377,0.0
CMH,7,8.676691729323307,5.403406475372104,2.452662267914685,6.74696946447752,1.1001994782875557,0.03851465398189351,0.0
CMH,8,7.862595419847328,4.152204393207665,2.950459573142234,6.671911512696682,1.1073375915251598,0.017292413148465493,0.0
CMH,9,0.09563240785841857,2.899009579477188,1.3419386264003896,3.7876278616658547,0.45949017697678196,0.053742490664068845,0.0
CMH,10,1.2723060827977881,3.3316395157674488,1.2131221043192348,3.930204752652817,0.3621282319533702,0.008219997010910177,0.0
CMH,11,1.741686367218282,3.379511426319937,1.3205673758865248,4.221276595744681,0.4277383766745469,0.03404255319148936,0.0
CMH,12,2.062362551052466,3.314483191957273,1.5015708451146716,4.9172164624568016,0.38548539114043356,0.007225887527489789,0.0
CMI,1,18.61377245508982,6.985029940119761,3.05688622754491,11.676646706586826,3.0419161676646707,0.0,0.0
CMI,2,19.102990033222593,7.438538205980066,3.780730897009967,11.883720930232558,1.3421926910299002,0.0,0.0
CMI,3,-1.8149100257069408,1.544987146529563,0.7403598971722365,3.082262210796915,0.6838046272493573,0.10025706940874037,0.0
CMI,4,5.0390625,5.635416666666667,1.8958333333333333,4.658854166666667,0.84375,0.0,0.0
CMI,5,6.728155339805825,4.305825242718447,1.4902912621359223,6.674757281553398,1.2864077669902914,0.0,0.0
CMI,6,21.92820512820513,3.876923076923077,5.18974358974359,14.841025641025642,1.4487179487179487,0.0,0.0
CMI,7,14.658415841584159,4.257425742574258,3.4356435643564356,9.175742574257425,1.4306930693069306,0.0,0.0
CMI,8,11.80295566502463,3.7758620689655173,3.08128078817734,7.536945812807882,2.2438423645320196,0.0,0.0
CMI,9,7.85459940652819,2.7388724035608307,2.4480712166172105,7.017804154302671,0.42136498516320475,0.0,0.0
CMI,10,9.73816155988858,2.9637883008356547,3.1197771587743732,5.997214484679666,1.8105849582172702,0.0,0.0
CMI,11,2.3982558139534884,1.75,1.9796511627906976,3.046511627906977,1.6366279069767442,0.0,0.0
CMI,12,7.434782608695652,3.388198757763975,3.1149068322981366,5.686335403726708,1.8944099378881987,0.0,0.0
CMX,1,14.05,4.2125,5.1625,7.375,3.425,0.0,0.0
CMX,2,17.357142857142858,12.17142857142857,4.671428571428572,5.0,3.4571428571428573,0.0,0.0
CMX,3,-3.094736842105263,1.9894736842105263,0.47368421052631576,2.778947368421053,0.0,0.0,0.0
CMX,4,13.585365853658537,7.975609756097561,1.9268292682926829,4.378048780487805,6.853658536585366,0.0,0.0
CMX,5,19.84090909090909,7.5227272727272725,3.147727272727273,11.772727272727273,4.1022727272727275,0.0,0.0
CMX,6,34.92941176470588,21.423529411764704,2.0,14.788235294117648,0.0,0.0,0.0
CMX,7,7.160919540229885,5.954022988505747,2.7011494252873565,3.9655172413793105,0.22988505747126436,0.0,0.0
CMX,8,36.95744680851064,19.43617021276596,1.7553191489361701,16.26595744680851,2.6808510638297873,0.0,0.0
CMX,9,31.107142857142858,3.8214285714285716,3.4642857142857144,7.619047619047619,22.511904761904763,0.0,0.0
CMX,10,12.406593406593407,4.131868131868132,3.8241758241758244,11.087912087912088,0.14285714285714285,0.0,0.0
CMX,11,28.625,5.681818181818182,11.193181818181818,4.1022727272727275,14.988636363636363,0.0,0.0
CMX,12,10.101123595505618,5.089887640449438,3.056179775280899,8.224719101123595,0.0,0.0,0.0
CNY,1,-3.090909090909091,2.8181818181818183,0.6060606060606061,1.696969696969697,5.03030303030303,0.0,0.0
CNY,2,22.885714285714286,16.514285714285716,4.3428571428571425,6.485714285714286,0.4,0.0,0.0
CNY,3,-1.0526315789473684,1.7894736842105263,1.105263157894737,4.5,0.0,0.0,0.0
CNY,4,-11.363636363636363,0.0,0.15151515151515152,1.9393939393939394,0.0,0.0,0.0
CNY,5,-4.049382716049383,2.1481481481481484,1.6790123456790123,1.5308641975308641,0.32098765432098764,0.0,0.0
CNY,6,25.05,16.6625,2.2625,8.8375,0.8375,0.0,0.0
CNY,7,7.181818181818182,1.7402597402597402,0.922077922077922,4.1558441558441555,5.1688311688311686,0.0,0.0
CNY,8,12.012820512820513,10.0,1.3333333333333333,5.4743589743589745,0.10256410256410256,0.0,0.0
CNY,9,-5.526881720430108,1.967741935483871,0.5806451612903226,0.7849462365591398,0.21505376344086022,0.0,0.0
CNY,10,8.375,3.7386363636363638,2.159090909090909,4.204545454545454,3.659090909090909,0.0,0.0
CNY,11,1.4098360655737705,4.245901639344262,1.2950819672131149,2.0327868852459017,1.9344262295081966,0.0,0.0
CNY,12,11.523076923076923,8.107692307692307,1.7076923076923076,11.815384615384616,2.1538461538461537,0.0,0.0
COD,1,-7.89247311827957,0.7956989247311828,1.075268817204301,1.6774193548387097,0.0,0.0,0.0
COD,2,23.094117647058823,2.4823529411764707,5.4941176470588236,14.552941176470588,6.564705882352941,0.0,0.0
COD,3,12.801724137931034,11.232758620689655,1.7844827586206897,5.267241379310345,0.0,0.0,0.0
COD,4,0.35185185185185186,3.259259259259259,1.5648148148148149,0.5462962962962963,0.9074074074074074,0.0,0.0
COD,5,3.8823529411764706,3.411764705882353,1.184873949579832,4.495798319327731,0.2184873949579832,0.0,0.0
COD,6,28.736040609137056,10.97969543147208,2.6954314720812182,16.289340101522843,2.284263959390863,0.0,0.0
COD,7,40.495652173913044,17.81304347826087,3.860869565217391,20.782608695652176,1.6434782608695653,0.0,0.0
COD,8,18.864864864864863,13.184684684684685,2.2072072072072073,4.441441441441442,2.8378378378378377,0.0,0.0
COD,9,-0.05521472392638037,1.460122699386503,1.6993865030674846,4.607361963190184,0.4601226993865031,0.0,0.0
COD,10,22.754545454545454,4.0181818181818185,5.454545454545454,10.263636363636364,9.218181818181819,0.0,0.0
COD,11,7.626506024096385,2.2771084337349397,3.9759036144578315,6.132530120481928,0.1927710843373494,0.0,0.0
COD,12,2.9405940594059405,2.6831683168316833,2.613861386138614,4.8316831683168315,0.3465346534653465,0.0,0.0
COS,1,6.8420221169036335,5.98736176935229,1.6374407582938388,6.931279620853081,0.9052132701421801,0.0,0.0
COS,2,11.710327455919396,4.963056255247691,3.5709487825356843,7.44416456759026,1.8992443324937027,0.0,0.0
COS,3,4.271779597915115,4.635145197319434,1.6753536857781086,5.250186150409531,0.347728965003723,0.023827252419955324,0.0
COS,4,6.507177033492823,6.215311004784689,1.6156299840510366,5.761562998405104,0.7312599681020734,0.0,0.0
COS,5,11.55103448275862,6.068965517241379,3.0248275862068965,7.68,1.4820689655172414,0.0,0.0
COS,6,17.56795131845842,7.240703177822853,3.467207572684246,10.766734279918865,1.385395537525355,0.06626098715348208,0.0
COS,7,13.883690708252113,6.809616634178037,3.2085769980506824,8.792072774528915,1.0311890838206628,0.031189083820662766,0.0
COS,8,14.199352750809062,7.557281553398059,2.347572815533981,9.249838187702265,0.9527508090614887,0.0,0.0
COS,9,5.063559322033898,6.093926553672317,1.6137005649717515,4.72316384180791,0.9463276836158192,0.0,0.0
COS,10,11.341584158415841,6.582036775106082,2.9200848656294203,6.229137199434229,1.4936350777934937,0.0,0.0
COS,11,9.390076335877863,5.299236641221374,2.852671755725191,6.087786259541985,1.516030534351145,0.0,0.0
COS,12,8.694877505567929,5.630289532293987,1.734966592427617,7.219747587230883,1.0267260579064588,0.021529324424647365,0.0
COU,1,14.137931034482758,9.186206896551724,2.7413793103448274,6.672413793103448,1.3793103448275863,0.0,0.0
COU,2,17.9438202247191,8.299625468164795,3.4082397003745317,6.97378277153558,4.063670411985019,0.0,0.0
COU,3,3.949554896142433,5.480712166172107,1.0178041543026706,3.8100890207715135,0.6765578635014837,0.0,0.0
COU,4,8.05722891566265,8.012048192771084,2.858433734939759,2.825301204819277,1.144578313253012,0.0,0.0
COU,5,9.758064516129032,3.532258064516129,2.4331797235023043,7.997695852534562,0.9423963133640553,0.0,0.0
COU,6,25.29873417721519,6.0987341772151895,5.536708860759494,15.984810126582278,1.5924050632911393,0.0,0.0
COU,7,20.57035175879397,7.268844221105527,4.384422110552764,9.917085427135678,2.3316582914572863,0.0,0.0
COU,8,17.059850374064837,6.117206982543641,2.8778054862842892,11.987531172069826,1.4214463840399003,0.0,0.0
COU,9,9.733160621761659,3.481865284974093,1.6010362694300517,8.862694300518134,1.2979274611398963,0.015544041450777202,0.0
COU,10,8.61012658227848,4.627848101265823,2.8329113924050633,6.19746835443038,0.6531645569620254,0.0,0.0
COU,11,11.764075067024129,4.96514745308311,2.3378016085790883,9.214477211796247,0.8927613941018767,0.0,0.0
COU,12,6.543307086614173,3.459317585301837,2.220472440944882,7.566929133858268,0.4461942257217848,0.0,0.0
CPR,1,8.365758754863814,7.544747081712062,1.9455252918287937,9.712062256809338,0.22178988326848248,0.0,0.0
CPR,2,20.125,11.329166666666667,3.004166666666667,15.129166666666666,0.38333333333333336,0.0,0.0
CPR,3,8.239700374531836,8.640449438202246,1.4269662921348314,7.722846441947565,0.27715355805243447,0.0,0.0
CPR,4,9.50915750915751,4.728937728937729,1.7216117216117217,11.267399267399268,1.575091575091575,0.0,0.0
CPR,5,7.098245614035088,5.63859649122807,2.550877192982456,6.066666666666666,0.7543859649122807,0.0,0.0
CPR,6,27.577854671280278,12.397923875432525,2.2491349480968856,14.941176470588236,3.865051903114187,0.0,0.0
CPR,7,12.517241379310345,8.455172413793104,1.5793103448275863,9.579310344827586,0.35517241379310344,0.0,0.0
CPR,8,13.07615894039735,8.158940397350994,0.8278145695364238,10.844370860927153,0.5629139072847682,0.0,0.0
CPR,9,-6.970370370370371,1.6111111111111112,0.3074074074074074,3.174074074074074,0.08888888888888889,0.0,0.0
CPR,10,3.5298245614035086,2.712280701754386,1.7298245614035088,6.0701754385964914,1.4736842105263157,0.0,0.0
CPR,11,8.53639846743295,7.111111111111111,2.9233716475095783,7.003831417624521,0.2260536398467433,0.0,0.0
CPR,12,12.803921568627452,9.091503267973856,1.4150326797385622,7.137254901960785,4.957516339869281,0.0,0.0
CRP,1,0.365296803652968,3.5783866057838662,1.1339421613394216,2.9117199391171993,0.3105022831050228,0.0,0.0
CRP,2,12.063227953410982,4.158069883527454,3.988352745424293,5.299500831946755,2.3311148086522464,0.0,0.0
CRP,3,2.422799422799423,2.89033189033189,1.1919191919191918,3.7936507936507935,0.25396825396825395,0.0,0.0
CRP,4,3.146814404432133,3.193905817174515,1.0900277008310248,4.997229916897507,0.3365650969529086,0.0,0.0
CRP,5,8.068181818181818,3.544034090909091,1.8565340909090908,8.069602272727273,0.9559659090909091,0.04261363636363636,0.0
CRP,6,11.589001447178003,6.046309696092619,2.0260492040520983,5.998552821997106,1.2532561505065123,0.0,0.0
CRP,7,10.372,5.850666666666666,1.5146666666666666,6.316,0.884,0.0,0.0
CRP,8,6.809271523178808,4.655629139072848,0.9139072847682119,6.491390728476821,0.7086092715231788,0.0,0.0
CRP,9,7.893098782138025,6.06765899864682,1.320703653585927,7.373477672530447,0.7672530446549392,0.0,0.0
CRP,10,9.902564102564103,4.861538461538461,2.457692307692308,6.8538461538461535,0.985897435897436,0.0,0.0
CRP,11,3.2524137931034485,3.475862068965517,1.856551724137931,4.2,0.5793103448275863,0.0,0.0
CRP,12,7.085553997194951,5.598877980364656,1.2594670406732118,6.918653576437587,0.3814866760168303,0.0,0.0
CRW,1,6.559068219633944,4.8668885191347755,1.1530782029950084,6.8019966722129785,0.9184692179700499,0.0,0.0
CRW,2,6.423214285714286,3.757142857142857,1.5857142857142856,6.635714285714286,1.6178571428571429,0.0,0.0
CRW,3,0.42199108469539376,3.677563150074294,0.6939078751857355,2.962852897473997,0.2971768202080238,0.022288261515601784,0.0
CRW,4,6.793628808864266,5.020775623268698,1.263157894736842,6.178670360110804,1.1357340720221607,0.0,0.0
CRW,5,7.621109607577808,4.362652232746956,1.7185385656292287,7.556156968876861,0.6211096075778079,0.0,0.0
CRW,6,13.992732558139535,5.382267441860465,2.561046511627907,9.518895348837209,2.5,0.0,0.0
CRW,7,12.558659217877095,4.400837988826815,2.439944134078212,10.039106145251397,1.9036312849162011,0.0,0.0
CRW,8,9.243967828418231,3.96514745308311,2.148793565683646,8.93833780160858,2.0563002680965146,0.0160857908847185,0.0
CRW,9,4.172413793103448,2.079022988505747,1.6422413793103448,6.464080459770115,1.1580459770114941,0.0,0.0
CRW,10,2.313858695652174,3.3260869565217392,1.3804347826086956,3.9442934782608696,0.5190217391304348,0.0,0.0
CRW,11,6.518258426966292,5.176966292134831,1.3581460674157304,6.056179775280899,1.2991573033707866,0.01544943820224719,0.0
CRW,12,9.508771929824562,4.970760233918129,1.4941520467836258,6.612573099415204,2.7982456140350878,0.06140350877192982,0.0
CSG,1,0.9632352941176471,5.588235294117647,0.8235294117647058,1.3602941176470589,1.1176470588235294,0.0,0.0
CSG,2,2.9523809523809526,5.007936507936508,1.4523809523809523,1.9682539682539681,0.30952380952380953,0.0,0.0
CSG,3,5.740112994350283,4.192090395480226,0.5819209039548022,3.248587570621469,0.096045197740113,0.0,0.0
CSG,4,4.037433155080214,4.1550802139037435,1.2245989304812834,2.828877005347594,0.5561497326203209,0.0,0.0
CSG,5,-1.5797872340425532,1.8617021276595744,0.425531914893617,0.9468085106382979,1.148936170212766,0.0,0.0
CSG,6,21.01212121212121,4.4,4.163636363636364,14.93939393939394,0.7636363636363637,0.0,0.0
CSG,7,7.718562874251497,3.940119760479042,1.0059880239520957,8.197604790419161,0.7425149700598802,0.0,0.0
CSG,8,2.685082872928177,2.3756906077348066,1.591160220994475,3.453038674033149,0.3259668508287293,0.0,0.0
CSG,9,-2.279503105590062,2.739130434782609,0.8322981366459627,1.4658385093167703,0.0,0.0,0.0
CSG,10,7.765060240963855,5.234939759036145,1.6987951807228916,3.0180722891566263,1.2048192771084338,0.0,0.0
CSG,11,17.585365853658537,6.5426829268292686,1.920731707317073,4.0060975609756095,11.298780487804878,0.0,0.0
CSG,12,-1.4761904761904763,4.571428571428571,1.180952380952381,0.8952380952380953,0.0,0.0,0.0
CVG,1,5.866136285022484,3.7445520581113803,2.308543756485645,7.343133863714978,0.9047042545831893,0.008647526807333102,0.0
CVG,2,6.100331369661267,4.25239322533137,1.9414580265095729,7.5289027982326955,0.8812592047128129,0.004970544918998527,0.0
CVG,3,2.3119072708113806,3.7081138040042148,1.182748758091224,5.194038837874454,0.3819057654674093,0.0,0.0
CVG,4,5.078931297709923,3.593587786259542,1.8702290076335877,6.861679389312977,0.6425954198473283,0.0,0.0
CVG,5,5.712265512265512,3.4997113997113996,2.037806637806638,7.312265512265513,1.0877344877344877,0.005916305916305917,0.0
CVG,6,13.370921166618539,5.682211954952353,3.4181345654057176,9.896910193473866,1.119405140051978,0.013716430840311869,0.0
CVG,7,10.513388334057026,4.1752786220871325,3.5421913446229554,8.396584165581126,1.827760891590679,0.014039658416558113,0.0
CVG,8,10.282679048825102,4.440973687913325,3.401294498381877,8.907415224426622,0.9833966511889686,0.014352047277332207,0.0
CVG,9,2.0028015564202333,3.3438132295719845,1.6901167315175096,5.245603112840467,0.46832684824902726,0.009961089494163425,0.0
CVG,10,1.9162783925451368,2.9522422830518344,1.6074548631333723,5.375364006988934,0.22830518345952241,0.004513686662783925,0.0
CVG,11,3.173284625158831,3.4588627700127064,1.6662960609911055,5.610387547649301,0.40470139771283353,0.0023824650571791614,0.0
CVG,12,3.2489742327260793,3.514196619071065,1.7116363039553586,6.330050878056786,0.47447891022484817,0.0149351715082882,0.0
CWA,1,5.349593495934959,3.032520325203252,2.926829268292683,8.346883468834688,0.3983739837398374,0.0,0.0
CWA,2,18.146788990825687,5.90519877675841,4.122324159021407,6.516819571865444,8.324159021406729,0.0,0.0
CWA,3,0.8634361233480177,2.8898678414096914,1.420704845814978,2.7136563876651985,2.3215859030837005,0.0,0.0
CWA,4,1.1711111111111112,2.4266666666666667,1.64,3.4066666666666667,2.1844444444444444,0.0,0.0
CWA,5,3.550724637681159,2.958592132505176,1.6438923395445135,5.749482401656315,0.6521739130434783,0.0,0.0
CWA,6,10.081677704194261,3.4746136865342163,2.8101545253863134,8.099337748344372,1.2538631346578366,0.0,0.0
CWA,7,3.799136069114471,3.0086393088552916,1.7667386609071274,4.181425485961123,2.384449244060475,0.0,0.0
CWA,8,6.463829787234043,3.578723404255319,2.2638297872340427,7.591489361702128,0.3127659574468085,0.03829787234042553,0.0
CWA,9,2.857456140350877,2.5197368421052633,2.206140350877193,3.6228070175438596,2.3684210526315788,0.0,0.0
CWA,10,0.27906976744186046,3.9302325581395348,1.8308668076109937,1.9513742071881606,0.34460887949260044,0.0,0.0
CWA,11,-1.7315436241610738,2.413870246085011,1.9060402684563758,2.248322147651007,0.47651006711409394,0.0,0.0
CWA,12,3.155388471177945,2.5538847117794488,3.401002506265664,3.1954887218045114,4.350877192982456,0.0,0.0
CYS,1,29.391304347826086,6.086956521739131,0.30434782608695654,26.782608695652176,3.0434782608695654,0.0,0.0
CYS,2,3.3684210526315788,6.421052631578948,0.3157894736842105,6.894736842105263,0.0,0.0,0.0
